Year,GFDL-ESM2M,NorESM2,ACCESS,UKESM1,CanESM5,CESM,MPIESM,CNRM-ESM2-1,MIROC-ES2L
158.0,-4.1494918635856655,-0.10124,2.95,-0.95080445066076,0.27945,0.00217689,3.7167,-1.644124,0.50413
159.0,-0.5236279616273531,0.11971,2.52,0.6143662646277508,-0.13045,0.08346992,2.2352,0.101267,1.45887
160.0,-0.30640027263088143,0.67247,-0.37,0.8422098662613792,,0.5183032,1.5738,0.549829,1.97251
161.0,-1.1880407268927122,-0.2248,-0.37,-0.3601542126095821,,0.62654795,-0.271,-1.847764,-2.00727
162.0,-3.348778848828317,-0.43232,2.03,-0.1946463601206339,,0.50599679,-0.6741,0.092411,-3.12353
163.0,-2.3266643378624887,-0.23703,1.29,-1.0154606209976411,,-1.01595369,-0.0967,0.280077,0.7471300000000001
164.0,-3.764083287564625,-0.0092138,-0.45,-0.7628613362232872,,0.73195959,-1.1312,0.289729,1.14906
165.0,-1.5469223310265867,-1.0179,-2.18,0.4134076920811813,,0.31834165,-0.8233,0.822764,0.49061
166.0,-2.2528615126282525,,-1.85,,,0.51843924,1.171,-0.08238,-2.69024
167.0,0.47544656235589994,,,,,0.00822995,2.1207,0.878212,-0.81558
168.0,-0.1782749719285477,,,,,0.73778101,1.7887,-0.340335,1.14829
169.0,-3.0969847808897764,,,,,-0.01673782,-0.7837,-0.740704,0.13696
170.0,1.048110478939178,,,,,0.08767887,-0.3307,0.880446,0.27605
171.0,5.688225009966992,,,,,-0.82047631,2.5819,,-1.71135
172.0,2.1963642108156494,,,,,0.08559827,0.3308,,-2.13432
173.0,-1.8923909258702905,,,,,0.036982,-1.335,,-0.63412
174.0,-2.0160185106432,,,,,-0.09772971,1.7365,,1.15646
175.0,-1.5982568166442086,,,,,-0.59528372,0.6587,,-0.078
176.0,1.83931367282604,,,,,0.83445527,1.0796,,0.0158
177.0,-2.7916703101433,,,,,-0.06052555,1.4282,,1.19781
178.0,-4.915907772281337,,,,,-0.55191925,0.5947,,-2.48478
179.0,6.595628941356889,,,,,0.04616698,0.5696,,-0.8235100000000001
180.0,1.6518047722229483,,,,,1.35862873,-0.5519,,1.04111
181.0,-3.7043204766172937,,,,,-1.41658956,-1.4808,,1.44505
182.0,-3.2488521559222363,,,,,-0.07996245,-1.2952,,1.37308
183.0,-2.096527363995003,,,,,0.53822088,0.9519,,-0.10418
184.0,-2.0400762896608446,,,,,-0.24765175,2.0266,,-2.94362
185.0,-0.2695515990773485,,,,,-0.05644248,-1.3233,,-0.10243
186.0,6.688709408302293,,,,,0.39043817,-0.3842,,0.08668
187.0,-1.3329440627052704,,,,,-0.22836829,0.2263,,0.6741699999999999
188.0,-0.4715040052939392,,,,,-0.21881016,0.2924,,-0.90967
189.0,-4.3563812539686575,,,,,-0.0508366,0.4132,,-2.91774
190.0,0.5506145103703686,,,,,-0.61208245,1.3231,,0.28998
191.0,1.0094070812840334,,,,,0.2209323,-2.8639,,1.8224
192.0,-4.294117807235859,,,,,0.06275748,1.3819,,-0.69923
193.0,0.4707777777159019,,,,,-0.64931835,1.7208,,-3.23722
194.0,2.579655241110793,,,,,0.12850235,-1.0109,,-0.61443
195.0,2.2324814289934034,,,,,1.24669652,0.9394,,0.74632
196.0,-2.671882988816132,,,,,-0.92286508,0.8298,,0.37366
197.0,0.3403092023211838,,,,,0.22482496,-2.4798,,0.6072
198.0,10.114507529634018,,,,,0.15623436,-2.0502,,-1.45833
199.0,-3.18129979275292,,,,,-0.65022138,-0.4816,,0.1151599999999999
200.0,-5.917742060675858,,,,,0.32831552,1.7021,,2.57464
201.0,-2.7547096565731946,,,,,0.18156969,0.7146,,0.74229
202.0,8.536921003319412,,,,,-0.05576152,-2.3159,,0.36654
203.0,-2.6142423301470687,,,,,0.01750348,-0.8913,,-0.26632
204.0,-3.9011921776808336,,,,,-0.27321707,-0.5063,,-0.7661600000000001
205.0,-4.09486940668353,,,,,0.07500017,4.2518,,0.62416
206.0,1.2266912727264443,,,,,0.00369243,1.526,,0.29023
207.0,8.255404204054445,,,,,-0.22282925,-0.0564,,-0.4916
208.0,-1.54769045603875,,,,,-0.60527682,-1.0432,,-1.33426
209.0,-3.899697282129361,,,,,0.51863748,-2.6003,,-1.50193
210.0,-0.8146541971652375,,,,,-0.16871403,2.3996,,0.17984
211.0,-0.36631086456495326,,,,,0.59206562,0.2888,,1.13641
212.0,-3.602491613341107,,,,,0.23783635,-1.6997,,1.48629
213.0,-2.556132089698893,,,,,-0.89373311,0.1703,,0.54588
214.0,0.3178383414538524,,,,,-0.24717669,-0.762,,0.04823
215.0,-0.18315715650770412,,,,,-0.17907635,1.0453,,-1.7333
216.0,-0.004597723506324147,,,,,-0.09071231,1.3391,,-1.28975
217.0,-1.2533633215670368,,,,,,0.446,,-2.88028
218.0,1.6824908755673411,,,,,,2.2764,,0.38527
219.0,2.2942265480907396,,,,,,2.3469,,2.73098
220.0,6.256883437332339,,,,,,-1.8659,,1.87501
221.0,-1.292201832189896,,,,,,-0.8526,,-2.01008
222.0,-4.02163635071509,,,,,,0.5114,,-1.94945
223.0,0.7487990971742682,,,,,,0.411,,-0.31811
224.0,6.103883663421722,,,,,,1.5868,,-0.06206
225.0,2.0201687597280444,,,,,,-0.8055,,-0.78422
226.0,-5.429512547465468,,,,,,-0.9393,,0.54043
227.0,-6.379574739258215,,,,,,1.9395,,-0.7945300000000001
228.0,-0.23516373840377125,,,,,,2.2871,,-2.42522
229.0,2.137637656536723,,,,,,2.0774,,0.47701
230.0,0.5810162970006787,,,,,,-0.3367,,2.33101
231.0,-0.5777142184188486,,,,,,-1.2469,,1.66271
232.0,-2.4102262405372503,,,,,,-0.5571,,-2.62646
