Year;GFDL-ESM2M;NorESM2;ACCESS;UKESM1;CanESM5;CESM;MPIESM;CNRM-ESM2-1;MIROC-ES2L
368.0;391.0099848313896;;;;;;;;
369.0;390.74755607058034;;;;;;;;
370.0;389.6989004865085;;;;;;;;
371.0;390.49405309575786;;;;;;;;
372.0;389.28440301551507;;;;;;;;
373.0;387.3694768615629;;;;;;;;
374.0;390.0488354552742;;;;;;;;
375.0;391.4579271485595;;;;;;;;
376.0;390.02446996762546;;;;;;;;
377.0;389.1315260959458;;;;;;;;
378.0;390.2326140246572;;;;;;;;
379.0;389.4151639741884;;;;;;;;
380.0;387.33996302591106;;;;;;;;
381.0;388.32425608695166;;;;;;;;
382.0;388.93401115647936;;;;;;;;
383.0;387.302187609499;;;;;;;;
384.0;386.62993872206494;;;;;;;;
385.0;387.8743570355367;;;;;;;;
386.0;390.5591456066461;;;;;;;;
387.0;387.5450856269224;;;;;;;;
388.0;385.35741320492264;;;;;;;;
389.0;386.0268219571868;;;;;;;;
390.0;387.44450127386995;;;;;;;;
391.0;389.8187973440868;;;;;;;;
392.0;387.41894252917245;;;;;;;;
393.0;385.19572747284417;;;;;;;;
394.0;387.3554860522384;;;;;;;;
395.0;388.65949649185137;;;;;;;;
396.0;386.1878521753195;;;;;;;;
397.0;386.5781472995878;;;;;;;;
398.0;387.29926016283775;;;;;;;;
399.0;388.17681879289967;;;;;;;;
400.0;385.7958770025369;;;;;;;;
401.0;383.11205571517354;;;;;;;;
402.0;384.0811018774618;;;;;;;;
403.0;382.8228058210536;;;;;;;;
404.0;384.53359523635;;;;;;;;
405.0;387.90229631409267;;;;;;;;
406.0;386.71808066930976;;;;;;;;
407.0;384.0068429357641;;;;;;;;
408.0;384.68716546497626;;;;;;;;
409.0;386.0333321252455;;;;;;;;
410.0;385.9547779365914;;;;;;;;
411.0;386.36325641650046;;;;;;;;
412.0;386.1087598448798;;;;;;;;
413.0;384.6523677292344;;;;;;;;
414.0;383.54628861320447;;;;;;;;
415.0;383.480227702259;;;;;;;;
416.0;385.7294468317589;;;;;;;;
417.0;387.0913546774792;;;;;;;;
418.0;386.99500792187786;;;;;;;;
419.0;386.43020750597526;;;;;;;;
420.0;385.1659651781904;;;;;;;;
421.0;384.8791984388325;;;;;;;;
422.0;385.2069758242378;;;;;;;;
423.0;386.02946402683654;;;;;;;;
424.0;386.4890761826544;;;;;;;;
425.0;383.27769956819407;;;;;;;;
426.0;382.61309733346405;;;;;;;;
427.0;384.12773952985265;;;;;;;;
428.0;385.3823572607737;;;;;;;;
429.0;384.00550216615;;;;;;;;
430.0;382.7842619040446;;;;;;;;
431.0;382.8932161200537;;;;;;;;
432.0;383.6177856412602;;;;;;;;
433.0;383.24991186876616;;;;;;;;
434.0;382.55789829099126;;;;;;;;
435.0;383.22547956191215;;;;;;;;
436.0;383.789151227612;;;;;;;;
437.0;383.3792469789568;;;;;;;;
438.0;382.24285594442824;;;;;;;;
439.0;383.4058595215264;;;;;;;;
440.0;385.3187540686397;;;;;;;;
441.0;383.7035390809944;;;;;;;;
442.0;381.34695966855617;;;;;;;;
443.0;380.9399772850057;;;;;;;;
444.0;384.36951461783934;;;;;;;;
445.0;385.8298207601304;;;;;;;;
446.0;386.2051251790908;;;;;;;;
447.0;386.47562718299565;;;;;;;;
448.0;384.1126312131752;;;;;;;;
449.0;382.20514910142504;;;;;;;;
450.0;383.0358716148934;;;;;;;;
451.0;383.56138576676886;;;;;;;;
452.0;383.92867435292953;;;;;;;;
453.0;383.8647814780117;;;;;;;;
454.0;384.28112094239526;;;;;;;;
455.0;385.7222305170631;;;;;;;;
456.0;386.1713261432844;;;;;;;;
457.0;385.3581983704528;;;;;;;;
458.0;385.98081215016856;;;;;;;;
459.0;384.86884505015945;;;;;;;;
460.0;383.52108493523855;;;;;;;;
461.0;384.3722346698074;;;;;;;;
462.0;384.49476107840167;;;;;;;;
463.0;384.05087830702934;;;;;;;;
464.0;382.6727296468126;;;;;;;;
465.0;382.5701461396856;;;;;;;;
466.0;383.3928277033496;;;;;;;;
467.0;381.39127658948;;;;;;;;
468.0;381.5868024216736;;;;;;;;
469.0;383.0193890392627;;;;;;;;
470.0;382.98519259663186;;;;;;;;
471.0;381.7762093529208;;;;;;;;
472.0;382.69257925654927;;;;;;;;
473.0;381.49579992670925;;;;;;;;
474.0;378.8772246430386;;;;;;;;
475.0;380.0960368483188;;;;;;;;
476.0;379.9035405255344;;;;;;;;
477.0;380.3784305178752;;;;;;;;
478.0;381.16735203689194;;;;;;;;
479.0;382.4311148292346;;;;;;;;
480.0;381.5685202724825;;;;;;;;
481.0;382.5245830963992;;;;;;;;
482.0;382.3899030079428;;;;;;;;
483.0;381.1019951196975;;;;;;;;
484.0;380.81299304668727;;;;;;;;
485.0;379.93422465411675;;;;;;;;
486.0;379.3006593023414;;;;;;;;
487.0;379.27883653263615;;;;;;;;
488.0;376.94798953104;;;;;;;;
489.0;377.18247686040735;;;;;;;;
490.0;379.432778014508;;;;;;;;
491.0;382.63115956932813;;;;;;;;
492.0;383.2612949748817;;;;;;;;
493.0;379.642953279696;;;;;;;;
494.0;379.57122310205074;;;;;;;;
495.0;379.5528863333421;;;;;;;;
496.0;379.36562925819567;;;;;;;;
497.0;380.5106252189471;;;;;;;;
498.0;381.54258580929405;;;;;;;;
499.0;380.94005247654576;;;;;;;;
