"YEAR" "ST" "CO2" "LA_CO2_FLUX" "OA_CO2_FLUX" "GPP" "NPP" "HETRES" "CLIVE" "CDEAD"
1915 13.5798097990054 542.865417480469 8.1809648171666 3.81634453955801 128.963131127022 57.8648640589996 46.1929780100615 693.328174549973 1867.32968887054
1916 13.4126063842125 548.294006347656 9.89429372678032 3.84512271947143 133.483083075862 60.0749343435652 46.8433802692389 698.829274306642 1871.45758782825
1917 13.5572041920171 553.776916503906 8.90191068541978 3.74874132764251 131.328493388348 58.8258625493328 46.3720119691799 702.978303801697 1876.62226161189
1918 13.5490347656585 559.314697265625 9.02655165606798 4.09748279707919 130.502397798112 58.6274437671534 46.2918134840095 706.568492261421 1881.55697502284
1919 13.4168370364832 564.907897949219 9.29889861259773 3.82716688683879 131.603732361991 59.3314879593727 46.558765992655 711.171558684064 1886.59989900334
1920 13.5355161116964 570.556884765625 9.09379256083443 3.89730438985836 135.142932357232 60.2373084190152 47.4982256126118 716.631523037967 1890.82887600318
1921 13.4823244133136 576.262512207031 8.13465651530944 3.67747364772589 130.379258925948 58.5094952916025 46.9612843678337 719.459232104131 1896.19678639901
1922 13.365793661286 582.025085449219 10.6537129142419 4.01517075714601 134.481396698147 60.8079696848188 47.1236697728925 724.287978455388 1900.79725739752
1923 13.4153129085413 587.845397949219 8.973629314607 3.92136460663314 135.117886939537 60.1624754086055 47.663437089026 728.998584588064 1905.90837730958
1924 13.6579622097262 593.723815917969 8.68008453743212 4.15733894066983 135.964650302311 60.4960105994983 48.4017874657394 733.292768122512 1910.54440931024
1925 13.5055092467404 599.661071777344 9.33344343702334 3.97732990599478 135.679820499365 61.0187895223098 48.3592468112285 737.101314996107 1915.19385482432
1926 13.2822630472963 605.65771484375 10.7092215052103 3.99158259011455 138.457951761753 62.0807143919625 47.7912781651174 742.832255880088 1920.51914480339
1927 13.3246553671387 611.714294433594 8.56436240853597 4.14229357256381 135.574317583751 60.4146825653361 48.1759091677923 746.153865312669 1926.56467852772
1928 13.2659410671465 617.831420898438 10.8023305503907 4.12293880288364 140.21957984645 63.4510708357773 49.1461988251382 751.286916669082 1931.42830079984
1929 13.2912708780961 624.009704589844 10.0067390597571 3.99154300537979 137.953818216523 62.0174667134141 48.2801170252899 755.811037625074 1937.37293165415
1930 13.3381325689038 630.249816894531 8.76581673630963 4.21536693693078 135.738843945912 61.0096215759789 48.7980597374275 759.242138424921 1942.87939248242
