"YEAR" "ST" "CO2" "LA_CO2_FLUX" "OA_CO2_FLUX" "GPP" "NPP" "HETRES" "CLIVE" "CDEAD"
1889 13.7716518015393 NA -0.904765739887523 -0.826877517794787 123.45038143928 53.1910410150519 50.6536040275443 720.245490202991 2219.11346130461
1890 13.8132396797042 NA 0.0187904740376274 -1.03091972549534 126.238853570871 55.4335238696256 51.7856915211663 720.211401427847 2218.34359792858
1891 13.6729373388276 NA 0.922435841681897 -0.874352380886546 126.431418255366 55.3138621546277 51.0408663977891 720.969156435044 2218.44613798155
1892 13.695768740448 NA -0.814425738257789 -0.736775662622566 125.473270741368 54.0096739592583 51.0278514382613 721.173766855886 2218.39979581561
1893 13.6973067383256 NA -0.633222577112007 -0.944568319172776 124.822896429503 53.8579393420189 50.9388862815348 720.684087015691 2217.99469870848
1894 13.6406437721224 NA 1.27472761005492 -0.846481189088809 127.543603371028 55.8742841343756 51.0903709802317 721.329432867793 2217.97261691624
1895 13.7450513969938 NA -0.853043375234665 -0.832295059955051 125.068969968764 54.3056812491165 51.5556843627849 720.588374064973 2218.621667093
1896 13.519634217768 NA 0.980899023440861 -0.656341731550908 127.499668268951 55.6097520020461 51.0781126010821 721.610567183057 2218.0746925603
1897 13.6638552072651 NA -2.62021985896373 -0.600772264010554 119.946775020448 51.2822821273236 50.2872129654962 719.892141452717 2218.84982485067
1898 13.7480614328496 NA -0.470764323676024 -0.620130181928064 120.760504801355 53.3242126967472 50.3193487836009 718.56502051071 2218.38140799043
1899 13.6183630084041 NA 0.846464002374412 -0.63662445209048 125.198203530769 55.6002358859796 51.1947177148986 719.060905702833 2218.20941706437
1900 13.5038770831827 NA 0.625018502221951 -0.826492026131633 125.394678071464 54.7568153868563 50.471123830396 719.965823387796 2218.53529420506
1901 13.6242208963706 NA -0.484456434581 -0.837427965393883 123.889087865234 53.889082447778 50.8947019106692 719.317993585828 2218.92366480048
1902 13.5299731706763 NA 0.497976407816147 -0.971883715003558 124.399365318318 54.5425031578531 50.6745155631099 719.052999900813 2218.87247925628
1903 13.6842898928975 NA 0.371052040259945 -1.31412240766723 126.964032707283 55.0472113967396 51.1000732724947 720.290483871596 2218.75917833334
1904 13.6006186592896 NA 0.24480263222436 -1.03947334014444 126.656336696591 55.1971215636518 51.2635641218025 720.392860545339 2218.78149832106
1905 13.6915883181059 NA 0.512199745579304 -1.02480895330811 127.949458416173 55.488083670207 51.3209773743831 720.984829169364 2218.9132912614
1906 13.6283637028369 NA -0.693519972831306 -0.738958931655673 123.005378460596 53.0859038853527 50.2999803887374 720.336851793146 2219.55900801115
1907 13.6188032542136 NA 0.134404446783977 -0.824459811987755 123.076851516909 53.8962714260742 50.6994789902816 719.334281518362 2219.68561891574
1908 13.6356100908056 NA -0.30330220677981 -0.784863280154306 123.050695764016 53.6395116596528 50.2394458077298 719.351861383822 2219.97422533029
1909 13.5617064339042 NA 0.926183613470892 -0.657023743914628 126.645907663027 55.3988688275753 50.895541830527 720.185001377833 2219.5882847674
1910 13.6082492189542 NA -1.71176896869155 -0.735042792565196 120.865547719575 51.8278885319227 49.7819996189058 719.246610514599 2220.63126122485
1911 13.7782518789017 NA -1.60764854091352 -0.671275529987857 119.971777274068 52.4426708954594 50.6265381645535 717.390837033796 2220.08176904574
1912 13.5818349041542 NA 1.32066633086065 -0.767694653100349 124.320796120187 54.752638258909 49.9615425482925 718.354689364811 2219.38032405061
1913 13.6043061281038 NA 0.0639982558661058 -0.729746761260307 124.698491540834 54.3923447237534 50.672812005899 718.648420056051 2219.51736908514
1914 13.5693239403536 NA 0.220983303967675 -0.826850876696165 123.410350391511 53.8755012882723 50.1445063554173 718.37218617032 2219.91673946083
1915 13.688688445977 NA -0.848838734276997 -0.905431346841323 122.796060905792 53.6441837064687 51.0194142593206 717.833331209511 2220.18605140206
1916 13.5901438776428 NA 1.52533915489517 -0.823994265032507 128.290654719433 56.187195321807 51.052075368931 719.19297166535 2219.42153774314
1917 13.5381412345143 NA -0.606029752819913 -0.732078499669227 123.430002648236 52.9304299073555 50.0141150270789 719.274998469492 2220.26441473264
1918 13.5683182067312 NA 0.0929801301630917 -0.816701288887977 123.520145931112 53.7716201193423 50.4593567116338 718.281961614698 2220.36034813587
1919 13.4181446377585 NA 0.95483233319622 -0.796231457452336 124.995116821631 54.7139997257662 50.4104206501596 718.634326825481 2220.34025916293
1920 13.5554381429822 NA -0.535106137137442 -0.775312176642305 124.55196484803 53.3531422240688 50.2161785425428 719.265861953563 2220.76274647046
1921 13.7110864835207 NA -0.234365129131998 -0.856698350080653 124.608864686101 54.321133534546 51.2666892122293 718.681763011812 2220.39088973728
1922 13.5632942597555 NA 0.372624487126506 -0.995260182295769 124.978132116294 54.5412023145973 50.4930821394213 718.952390292306 2220.24103008766
1923 13.4966203578381 NA 0.23707504738828 -0.841282905485256 125.672188463091 54.4971276324743 50.5486021222817 719.371746428954 2220.36629340433
1924 13.6146157486891 NA -1.49357578280092 -0.838948083373159 120.468696857555 52.4362259563579 50.4263749483387 717.652023278117 2221.20342352041
1925 13.6256652966679 NA -0.345284666645473 -0.878063053323075 123.50439397055 54.1482150915072 50.7913491814039 718.007804656598 2220.524700569
1926 13.636547698758 NA -0.22327788134899 -0.651389157323723 123.040071471493 54.2255738949324 51.1084856986487 717.549035966088 2220.04877660207
1927 13.5729280464152 NA 0.734430021743924 -0.734356042205116 126.134467710591 55.3196950079901 50.8834608603262 718.178344040453 2219.71092789724
1928 13.5569517432762 NA -0.00539691766963559 -0.56458226630162 124.968848517489 54.015939863582 50.488215879082 718.798820285051 2219.96543888387
1929 13.5975393928621 NA -0.647886671262692 -0.644866654999498 123.067978078739 53.5489188853027 50.6707786206368 717.721929008248 2220.51676156401
1930 13.5225696350043 NA 0.721946944143628 -0.618166447233566 124.130398755624 54.6169273560687 50.4380912606178 717.963844720695 2220.28160497269
1931 13.493029521839 NA -1.1890379767638 -0.737346780072583 121.294964785439 52.1564993506726 49.7914235424429 717.662111813182 2220.71620367644
1932 13.5924502279663 NA -1.57114633460142 -0.712033585510331 118.385517730688 51.7886684796121 49.9495523029831 715.58861519264 2221.07707586785
1933 13.4617560775681 NA 1.87753690124942 -0.78868530917454 126.232204855891 55.7560154871956 50.3188322317572 717.064762085666 2219.91302574462
1934 13.3689894253592 NA 0.433862268631343 -0.759793125837319 124.910585048638 54.0529933138059 49.8119345331699 717.843673733755 2220.75350891688
1935 13.4481613699272 NA -0.273829916782418 -0.654021096079158 122.950655705936 53.4098198905201 50.2002343987631 717.000244319824 2221.45551263777
1936 13.5181983104303 NA -0.641151340298271 -0.78674170245858 121.654878257544 53.5065926676071 50.6041456708161 716.01179901799 2221.84555881127
1937 13.561491107815 NA -0.510196122811159 -0.641473896691858 122.816501685706 53.2562242185462 50.2131077251436 716.260851170253 2221.47445195869
1938 13.4143636677484 NA 0.0273933294034672 -0.797614225622249 122.918285830723 53.681755487333 49.9708846004254 715.778964184401 2221.81366830168
1939 13.4840109646582 NA 0.766821354043304 -1.01123413643995 125.937686376017 55.1260539853836 50.7422048506951 716.531068962776 2221.7132450138
1940 13.593122350137 NA -0.423573480548531 -0.898071998153795 124.370411270674 54.3689989309261 51.2079584510677 715.929884263886 2221.82175227488
1941 13.2947538479719 NA 3.42284437821202 -0.935673598646632 131.26416622487 58.0126840662292 51.018295966406 718.1652348107 2221.46129937197
1942 13.4722448834116 NA -1.78221438093098 -0.828964317549191 122.872318588497 52.6522349072509 50.7209320429362 717.271970001677 2223.24990328498
1943 13.511433570023 NA 0.126720441414743 -0.979983254443014 123.510738459973 54.3349191691406 50.8100569623888 716.366937085513 2222.95658792347
1944 13.3403231733426 NA 1.56898259129901 -0.854152214552864 127.151098261777 55.5730087719545 50.4650990291799 718.250328989717 2222.88430000423
1945 13.5608289114069 NA -1.50707087585144 -0.804080399630903 122.300243859512 52.6932088143984 50.4242347496356 717.442004160301 2223.59597142298
1946 13.5144329881664 NA 0.508818628143539 -0.638945909332238 124.693401659732 54.3102486392936 50.3164293549919 717.542160177336 2223.39724767386
1947 13.6324555506714 NA -0.890706591560952 -0.735848439680144 122.008186729334 53.5179216366779 50.9632582984656 716.038725536089 2223.36922164559
1948 13.376911836882 NA 2.12565845781854 -0.547857588624732 128.890837355107 56.3927463320308 50.637712060239 718.610466978184 2222.4884744826
1949 13.5088194153889 NA -0.0872807049750635 -0.79118101160842 127.135193343418 54.7926338674619 50.9313599133882 719.09155554554 2223.25417262791
1950 13.5852905246158 NA -0.929454265123099 -0.63735280226837 122.731163088343 53.025890134305 50.4572930507716 718.006748505848 2223.51626589706
1951 13.5532455237045 NA -1.07098657788372 -0.685313538882408 120.676440528471 52.683378457453 50.268340998376 716.818634492657 2223.35613173804
1952 13.5750158827828 NA -1.12176311036441 -0.490166622738099 119.631175705851 51.9931396081007 49.4956439206286 716.201618855694 2223.66003925124
1953 13.4743586682608 NA -0.720230098029175 -0.794354310792811 118.532096263625 52.2521054810319 49.6941634930656 714.55335603907 2223.64956574316
1954 13.4330225975723 NA -0.633535025404026 -0.825639558574124 120.647680199611 52.9622716326822 50.0953535656738 714.446874880599 2223.20293323596
1955 13.382439336339 NA 0.508235376230598 -0.756274696244203 121.803791171646 53.858591181599 49.8683481195475 714.32267429866 2223.11361581248
1956 13.4125498294649 NA 0.205509281722055 -0.800033177235668 125.141293311257 54.5387337933746 50.6046768277798 715.287860910875 2222.68589346527
1957 13.469738622615 NA -0.280061674224848 -0.63662039087256 124.000992129124 54.0909395530828 50.5679113435084 715.183167435428 2223.00687609936
1958 13.3338976165507 NA 1.50505297375217 -0.832498990661999 124.65673943966 55.1126632267845 50.2984855525319 715.062059610105 2223.51992020081
1959 13.3118763655068 NA 1.53559810252457 -0.66834073808197 126.238252281337 55.132892489407 50.2637065781897 716.395551645048 2224.09028974358
1960 13.4396618692335 NA -0.649922179106398 -0.679622466909877 122.324060794744 53.0020367094953 50.2818736900872 715.487363199128 2225.0857937873
1961 13.5049812654099 NA 0.615472509331808 -0.747971548416425 124.674404462553 54.7406010315822 50.5283023182274 715.927647836343 2225.19892107604
1962 13.3820364021243 NA 0.874094647772797 -0.487874719005923 124.010230402999 54.4733698520283 50.312507585214 715.788090310134 2225.82424739238
1963 13.2881230610438 NA 1.48877479949493 -0.676911646627658 129.542139366145 56.3683702696934 50.9574014478194 717.794809742293 2225.57103576691
1964 13.4377428268793 NA -1.81770107412119 -0.657541109858609 122.550089079458 52.4244786889071 50.2979651935257 716.825061235635 2226.63498952339
1965 13.4572825645822 NA -0.685786195300015 -0.865183624136902 121.867309796292 53.3051732344938 50.1682348174814 715.642677116143 2226.64591285025
1966 13.2503893183858 NA 1.99540650302516 -0.946304691610473 127.269232393523 56.092955000626 50.5994555853296 716.566832138937 2226.27820879926
1967 13.4379970867731 NA -0.550093385611205 -0.854586648492972 124.236394291635 53.6023731698742 50.3294668897559 716.914257615051 2226.85780557172
1968 13.5974319652499 NA -2.14827543270737 -0.93962453893374 121.041036596487 52.295369372623 50.8132683885682 715.27591125391 2226.7065154286
1969 13.4401744890004 NA -0.200403490034858 -1.07601612029602 122.253049696195 53.2407016951587 49.9331775351747 715.121984158839 2225.85749528741
1970 13.4429324867456 NA 0.769711176166427 -0.933770392100444 121.956248807461 54.1558306000579 50.0823421590355 714.870206703779 2226.18218756565
1971 13.4870353384863 NA 0.313835911381766 -0.780558857880932 123.604682729458 53.8177377782329 50.1953044696652 715.481232481158 2226.28574681979
1972 13.4146133933024 NA 0.238539293899736 -0.717566892778028 125.490243851659 54.8552380751433 50.9306868303206 715.631102026583 2225.98835990391
1973 13.5473469269739 NA 1.41631620531504 -1.01072835852234 131.291357667638 57.1891031638597 52.2255249046533 717.580408932074 2224.82746804898
1974 13.3648726071975 NA -0.464505803687439 -0.848600981789353 125.550155403286 53.5933427914022 50.2853895374197 717.870299106934 2225.9360040534
1975 13.3661890107016 NA 0.467923617446611 -0.935138145643798 126.493849134166 55.0105395591019 50.9942494801353 717.642093155922 2226.14484807444
1976 13.6287516903415 NA -0.297956485601311 -0.780566447462783 126.215073565377 54.8288370972642 51.524185183934 717.55347050665 2225.99469754016
1977 13.3731474578227 NA 0.130220538776783 -0.956146423302994 124.132359708149 54.1402597942388 50.4006201814388 717.572071225697 2226.03496939745
1978 13.4212253422308 NA 0.665470584116536 -1.00118176068684 126.410722132787 55.3270520360684 51.051830170333 718.159887428774 2226.2397955962
1979 13.4117311757336 NA 0.558338109559816 -0.97924046755828 128.048374765728 55.6837065557029 51.3198527719561 718.684828634305 2226.23633154848
1980 13.571074274231 NA -1.36738815077584 -0.710082612155259 121.963950723159 52.7326725615611 50.4231817574304 717.65309147009 2226.8684129713
1981 13.6440985189179 NA -0.816497588199061 -0.754741113170237 121.678932825007 52.9899116760479 50.3845770718067 716.812021673888 2226.57482471988
1982 13.7214198223974 NA -0.150162189299043 -0.721622112706183 123.069132112441 54.4102536818254 51.2045033577306 715.859389832508 2225.81872969408
1983 13.3898417612581 NA 3.1466533981523 -0.903544163479933 132.024567338891 58.0721191062579 51.3457555146924 719.051029831933 2225.07117908783
1984 13.4815615651081 NA -0.86507543975155 -0.941727592893703 125.999875025396 53.7927002597258 50.9574555408652 719.143520326617 2226.48877857855
1985 13.6266722023229 NA -0.308980323815783 -0.899803535208467 123.469205885685 53.4922812475364 50.3161107907961 718.302005113985 2226.60894313948
1986 13.7499612066712 NA 0.227725361133442 -0.986312158959461 127.076442368452 55.9262387194207 52.2406172325604 718.609641626873 2226.1514094485
1987 13.694366454641 NA 0.0824415323814457 -0.643049912810988 125.969249435171 55.2620961753664 51.4229956099142 718.787534435795 2226.39217027652
1988 13.754343593239 NA -1.24254423743618 -0.584065090134817 122.713801792761 53.0858659158333 50.4443600240945 718.313466105315 2226.26967607666
1989 13.7279468919811 NA -0.337021487997986 -0.655358190592782 124.060386974026 54.3892704754411 51.3338501582119 718.172635236102 2225.6213594317
1990 13.6193607914201 NA 0.759842300219196 -0.779330499104719 126.039616247606 55.6165903463818 51.5479839306122 718.684940245064 2225.03696089429
1991 13.4370864276316 NA 0.37988189894758 -0.799240949522422 125.254704017166 54.6535165720062 50.5728083299205 718.9215872871 2225.40801258549
1992 13.4941925810055 NA 1.4577462599652 -0.816461404236937 127.042276191277 56.2365550798896 51.1587154434918 719.180241626282 2225.75085456191
1993 13.4967552555506 NA 0.664749703193507 -0.943990233530866 128.490346398957 55.819879419028 51.3513452145956 720.692448993855 2226.33250133357
1994 13.6336605283681 NA 0.163760907472885 -0.901171561583134 127.61188107629 55.2251044939478 51.4731507424369 720.581180738441 2226.61364754224
1995 13.6583621304439 NA 0.519836279838174 -0.80497701338979 127.091549747824 55.1086639239721 51.0624567839599 720.962395011039 2226.58642843034
1996 13.8395451608721 NA -1.71535560761156 -0.914242903994871 122.625634756941 52.4823165567859 50.7637281003602 719.918084257278 2226.91351813095
1997 13.8998220070358 NA -0.558927783298227 -0.498320144449544 123.382420118262 53.9207718347875 50.9980436221488 719.533943914376 2226.44412810214
1998 13.8769984423123 NA 0.137722637951662 -0.84125510014745 124.006798607933 54.9118536762735 51.3532598301482 719.010006117603 2225.71763874897
1999 13.7318715270993 NA 0.323593245446902 -0.538064695271558 125.451391109326 54.6442955427677 50.6569829350413 720.038515580913 2225.97489293717
2000 14.0016531385125 NA -2.00943113819284 -0.652498005558341 121.322570598179 52.5082238941316 50.9478417244185 718.878084866873 2226.43775535393
