YEAR		ST		CO2		LA_CO2_FLUX	OA_CO2_FLUX	GPP		NPP		HETERES		CLIVE		CDEAD
1915.00		15.17		542.83		-0.10		0.06		127.01		64.05		61.41		436.61		943.93
1916.00		15.16		548.26		-0.10		0.11		126.22		63.50		60.94		437.15		943.52
1917.00		15.27		553.74		1.31		0.12		124.20		62.11		60.98		436.61		943.71
1918.00		15.26		559.28		0.89		0.22		124.67		62.52		61.10		436.49		942.74
1919.00		15.21		564.87		0.25		0.09		125.63		63.25		61.20		436.94		941.54
1920.00		14.98		570.52		-2.14		0.27		128.00		65.12		60.68		438.35		940.64
1921.00		15.04		576.23		-1.43		0.30		128.99		65.27		61.41		440.06		941.34
1922.00		15.17		581.99		-0.51		0.22		128.40		64.67		61.71		440.36		942.11
1923.00		15.29		587.81		-0.12		0.16		128.04		64.44		61.91		440.60		941.83
1924.00		15.38		593.69		1.09		0.09		123.89		61.92		60.68		439.98		942.43
1925.00		15.66		599.63		3.95		0.24		120.21		59.01		60.49		437.29		941.92
1926.00		15.37		605.62		-0.04		-0.18		125.99		63.30		60.71		437.26		939.91
1927.00		15.23		611.68		-2.11		0.19		130.34		65.76		61.16		439.18		939.66
1928.00		15.39		617.79		0.32		0.32		126.25		63.16		60.98		439.38		940.24
1929.00		15.53		623.97		0.00		0.05		127.63		64.06		61.64		439.47		940.00
1930.00		15.65		630.21		1.78		0.25		124.35		61.71		61.18		439.14		939.39
1931.00		15.52		636.51		-1.12		0.10		128.37		64.64		61.00		439.65		938.43
1932.00		15.61		642.88		1.12		0.20		126.24		62.80		61.34		439.54		938.92
1933.00		15.73		649.31		2.10		0.13		123.03		61.07		60.85		438.58		937.84
1934.00		15.64		655.80		0.98		0.03		123.98		61.85		60.49		438.75		936.09
1935.00		15.61		662.36		-1.39		0.20		129.34		65.20		61.41		440.62		934.72
1936.00		15.65		668.98		-0.59		0.30		127.79		63.91		61.01		441.39		935.00
1937.00		15.71		675.67		1.93		0.10		123.13		60.89		60.35		440.28		935.47
1938.00		15.79		682.43		0.96		0.18		125.82		62.59		61.02		439.37		934.89
1939.00		15.81		689.25		1.04		0.21		124.91		62.11		60.77		438.86		934.12
1940.00		15.82		696.15		-1.02		0.27		129.69		65.00		61.49		440.15		932.84
1941.00		15.85		703.11		-0.77		0.48		130.44		65.29		62.05		441.71		932.27
1942.00		15.81		710.14		-1.03		0.30		131.10		65.49		61.93		443.04		932.13
1943.00		15.78		717.24		-0.52		0.25		130.39		65.30		62.36		443.39		932.49
1944.00		15.96		724.41		0.37		0.45		130.29		64.61		62.44		443.33		932.99
1945.00		15.99		731.66		0.59		0.37		128.88		64.15		62.36		442.76		932.50
1946.00		15.91		738.97		-0.38		0.42		130.66		65.19		62.29		443.54		931.77
1947.00		15.97		746.36		-0.12		0.35		131.08		65.20		62.57		444.75		930.77
1948.00		16.10		753.83		1.11		0.35		127.75		63.19		61.85		445.12		930.22
1949.00		16.16		761.36		0.93		0.25		128.15		63.40		61.96		444.33		929.65
1950.00		16.23		768.98		0.44		0.28		129.47		63.97		61.90		444.35		928.97
1951.00		16.27		776.67		2.20		0.17		124.71		61.33		61.12		443.10		928.94
1952.00		16.15		784.44		-0.29		0.23		130.06		64.27		61.59		444.01		927.18
1953.00		16.21		792.28		0.61		0.24		127.04		62.85		61.14		444.34		926.61
1954.00		16.11		800.20		-0.43		0.26		128.43		64.27		61.60		445.02		925.60
1955.00		16.11		808.20		-1.68		0.26		132.49		66.02		61.83		446.79		924.83
1956.00		16.30		816.29		-0.59		0.40		132.57		65.54		62.47		447.84		925.38
1957.00		16.45		824.45		1.49		0.42		127.13		62.37		61.39		446.94		926.14
1958.00		16.27		832.69		1.87		0.28		125.11		62.06		61.55		445.34		925.20
1959.00		16.17		841.02		-1.91		0.36		131.85		65.96		61.68		447.19		923.67
1960.00		16.35		849.43		0.53		0.41		130.53		64.41		62.58		448.14		923.77
1961.00		16.45		857.93		1.36		0.46		126.25		62.22		61.27		447.21		923.57
1962.00		16.59		866.50		0.65		0.37		129.27		63.41		61.73		446.60		923.17
1963.00		16.72		875.17		1.28		0.49		129.05		63.29		62.14		445.86		922.99
1964.00		16.57		883.92		-0.84		0.34		131.25		65.28		62.21		446.65		921.67
1965.00		16.72		892.76		0.66		0.38		130.75		64.24		62.70		447.28		921.28
1966.00		16.74		901.69		1.28		0.38		128.01		62.67		61.60		446.86		920.80
1967.00		16.67		910.70		-0.33		0.36		132.36		65.22		62.48		446.82		920.08
1968.00		16.64		919.81		-0.90		0.50		132.67		65.29		61.99		448.64		919.21
1969.00		16.73		929.01		0.71		0.47		130.03		63.84		62.01		448.20		919.53
1970.00		16.74		938.30		0.26		0.27		130.63		64.17		61.87		448.35		919.23
1971.00		16.89		947.68		2.35		0.23		125.40		60.63		60.60		447.39		919.44
1972.00		17.22		957.16		3.70		0.49		124.89		60.00		61.35		445.11		917.86
1973.00		17.09		966.73		1.55		0.23		126.20		61.56		60.73		444.59		916.27
1974.00		16.93		976.40		-1.25		0.35		132.96		65.34		61.61		445.98		914.46
1975.00		17.06		986.16		0.23		0.32		131.75		64.29		61.93		446.26		914.83
1976.00		17.11		996.02		1.50		0.26		128.86		62.53		61.62		446.12		913.82
1977.00		17.01		1005.98		-0.55		0.36		132.82		64.94		61.94		446.94		912.91
1978.00		17.05		1016.04		-0.49		0.39		133.81		65.55		62.65		447.74		912.38
1979.00		17.13		1026.20		0.15		0.27		132.31		64.55		62.47		448.66		911.71
1980.00		17.24		1036.47		0.73		0.40		134.59		65.15		63.42		448.97		910.71
1981.00		17.12		1046.83		-0.13		0.50		134.36		65.50		63.03		449.74		909.74
1982.00		17.24		1057.30		-0.62		0.40		134.96		65.56		62.47		450.48		909.82
1983.00		17.36		1067.87		0.70		0.62		135.98		65.75		64.09		450.40		909.57
1984.00		17.32		1078.55		0.36		0.40		133.78		64.88		62.83		451.21		908.30
1985.00		17.32		1089.34		0.01		0.49		134.32		65.36		63.00		451.03		907.98
1986.00		17.34		1100.23		0.44		0.40		134.73		65.03		62.92		451.38		907.66
1987.00		17.42		1111.23		0.94		0.49		132.98		63.89		62.15		451.24		907.23
1988.00		17.49		1122.35		1.68		0.60		131.81		63.17		62.45		449.81		907.26
1989.00		17.38		1133.57		1.01		0.50		131.39		63.40		62.02		449.90		905.77
