YEAR		ST		CO2		LA_CO2_FLUX	OA_CO2_FLUX	GPP		NPP		HETERES		CLIVE		CDEAD
1914.00		13.46		284.30		0.45		-0.13		117.82		60.49		58.29		428.70		965.10
1915.00		13.45		284.30		-1.26		-0.16		116.33		59.84		57.85		428.07		965.12
1916.00		13.52		284.30		1.64		-0.11		119.33		61.71		57.99		428.01		966.05
1917.00		13.70		284.30		0.48		-0.05		116.96		60.02		59.35		426.71		966.63
1918.00		13.58		284.30		-1.17		-0.15		116.61		60.02		58.09		426.42		965.93
1919.00		13.34		284.30		-0.83		0.04		119.22		61.69		58.12		426.58		966.26
1920.00		13.25		284.30		-0.03		0.01		120.52		62.65		59.38		427.52		966.15
1921.00		13.53		284.30		1.00		-0.21		117.59		60.64		58.20		428.37		965.90
1922.00		13.67		284.30		1.63		-0.34		115.60		59.36		58.03		427.78		966.01
1923.00		13.61		284.30		0.94		-0.09		114.13		58.60		58.02		427.14		965.45
1924.00		13.68		284.30		-0.12		-0.04		116.05		59.39		58.02		426.03		965.21
1925.00		13.56		284.30		-2.22		-0.03		117.22		60.44		58.09		425.90		964.56
1926.00		13.24		284.30		-0.44		-0.09		120.71		62.86		58.42		427.20		964.52
1927.00		13.41		284.30		1.05		0.05		119.89		61.70		58.79		428.81		964.69
1928.00		13.51		284.30		0.10		0.05		115.99		59.43		58.12		428.34		964.51
1929.00		13.48		284.30		0.50		-0.07		116.70		60.07		57.80		427.81		964.60
1930.00		13.54		284.30		1.18		-0.02		117.05		60.33		58.50		427.67		964.51
1931.00		13.75		284.30		0.12		-0.15		117.75		60.10		58.90		427.04		964.40
1932.00		13.76		284.30		1.41		0.00		117.77		60.43		58.23		426.59		964.05
1933.00		13.78		284.30		-0.83		-0.05		116.17		59.13		58.13		425.30		964.65
1934.00		13.60		284.30		-1.37		0.01		120.24		62.35		59.17		425.43		963.95
1935.00		13.69		284.30		-0.42		-0.08		122.39		62.99		59.08		427.45		963.47
1936.00		13.63		284.30		0.38		-0.06		118.87		61.29		58.52		427.63		963.87
1937.00		13.56		284.30		0.08		0.04		116.55		59.84		57.77		427.07		964.34
1938.00		13.59		284.30		-0.36		0.02		117.77		60.53		58.12		426.84		964.54
1939.00		13.47		284.30		-0.58		-0.12		118.87		61.44		58.65		427.08		964.34
1940.00		13.48		284.30		0.33		0.14		118.75		61.39		58.51		427.78		964.32
1941.00		13.63		284.30		-1.34		0.07		119.14		61.31		59.26		427.71		964.50
1942.00		13.41		284.30		-1.08		-0.06		120.20		62.59		58.96		428.11		964.49
1943.00		13.50		284.30		-0.23		-0.06		122.10		63.09		59.45		429.39		964.50
1944.00		13.50		284.30		0.61		-0.05		118.95		61.28		58.78		429.09		965.10
1945.00		13.37		284.30		-0.32		0.08		117.16		60.27		58.45		428.49		965.65
1946.00		13.43		284.30		-0.47		-0.03		119.27		61.61		59.09		428.07		965.57
1947.00		13.41		284.30		0.16		0.12		118.62		61.13		58.30		428.43		965.95
1948.00		13.33		284.30		0.32		0.18		117.36		60.56		58.26		428.62		965.58
1949.00		13.43		284.30		0.62		0.31		117.67		60.73		58.79		429.21		965.45
1950.00		13.52		284.30		-0.01		0.04		117.63		60.45		58.86		429.21		964.85
1951.00		13.53		284.30		-0.29		-0.01		118.49		61.07		58.86		428.79		964.74
1952.00		13.59		284.30		-0.53		0.01		118.61		61.15		58.47		429.18		964.75
1953.00		13.61		284.30		-0.33		-0.08		121.70		62.80		59.81		429.60		964.62
1954.00		13.67		284.30		-0.42		-0.02		119.90		61.70		59.08		430.38		964.25
1955.00		13.56		284.30		1.19		-0.16		118.69		61.03		58.13		430.17		964.74
1956.00		13.52		284.30		0.27		0.04		115.22		59.17		57.94		429.07		965.49
1957.00		13.47		284.30		-1.11		0.05		116.68		60.29		58.26		428.45		965.62
1958.00		13.52		284.30		-3.29		0.03		121.13		62.80		59.25		428.91		965.12
1959.00		13.30		284.30		-0.91		-0.01		123.86		64.80		59.16		430.68		965.75
1960.00		13.48		284.30		0.97		-0.05		122.92		63.52		60.16		431.63		967.12
1961.00		13.68		284.30		0.47		-0.05		117.99		60.42		58.81		431.16		967.47
1962.00		13.66		284.30		1.67		0.02		119.13		61.24		59.16		430.45		967.59
1963.00		13.56		284.30		-0.92		-0.01		117.05		60.04		59.34		429.69		966.77
1964.00		13.47		284.30		0.28		-0.04		119.21		61.57		58.24		430.09		966.21
1965.00		13.56		284.30		0.00		0.06		118.83		61.23		59.14		430.27		966.39
1966.00		13.53		284.30		0.90		-0.13		118.52		60.84		58.47		430.47		966.34
1967.00		13.51		284.30		0.46		0.10		117.24		60.18		58.81		429.31		967.04
1968.00		13.39		284.30		-0.17		0.02		116.64		59.92		57.91		428.64		966.74
1969.00		13.30		284.30		-1.44		-0.03		117.14		60.67		58.06		428.96		966.08
1970.00		13.31		284.30		-0.36		0.03		120.01		62.27		58.48		429.78		965.99
1971.00		13.50		284.30		-0.08		0.07		119.71		61.85		59.16		431.05		966.06
1972.00		13.60		284.30		0.59		0.04		120.53		61.91		59.19		431.43		965.72
1973.00		13.53		284.30		0.42		-0.05		118.28		60.94		59.12		430.70		966.24
1974.00		13.57		284.30		2.83		-0.18		118.64		61.03		59.09		430.32		966.41
1975.00		13.72		284.30		2.69		-0.28		114.45		58.24		58.61		428.46		966.62
1976.00		13.78		284.30		0.05		-0.26		110.75		56.48		56.91		426.42		965.51
1977.00		13.61		284.30		-2.77		-0.11		116.22		59.63		57.34		426.45		964.33
1978.00		13.40		284.30		-1.35		-0.09		122.17		63.52		58.42		427.55		964.58
1979.00		13.38		284.30		0.16		-0.03		120.79		62.52		58.78		428.57		965.76
1980.00		13.52		284.30		1.30		-0.19		119.30		61.45		59.19		428.36		966.26
1981.00		13.59		284.30		2.04		0.00		116.09		59.44		58.43		427.83		965.99
1982.00		13.75		284.30		0.41		-0.06		115.47		58.89		58.68		427.22		965.24
1983.00		13.63		284.30		-2.11		-0.00		116.65		59.80		57.82		426.77		964.56
1984.00		13.47		284.30		-1.72		-0.01		121.25		63.06		58.62		428.18		963.71
1985.00		13.41		284.30		0.61		-0.11		121.41		62.88		58.89		429.53		964.53
1986.00		13.65		284.30		0.05		-0.06		117.93		60.43		58.71		429.35		965.33
1987.00		13.57		284.30		0.54		-0.14		118.10		61.03		58.77		428.59		965.37
1988.00		13.58		284.30		0.66		-0.04		119.06		61.27		59.46		428.12		965.56
1989.00		13.60		284.30		-0.15		-0.01		116.06		59.40		57.45		427.49		965.69
1990.00		13.42		284.30		-1.51		-0.06		118.02		61.36		58.77		426.85		965.54
1991.00		13.39		284.30		-0.05		-0.00		121.61		63.12		59.34		428.91		964.96
1992.00		13.47		284.30		1.65		0.09		117.60		60.69		58.34		429.04		965.45
1993.00		13.63		284.30		-0.88		0.01		116.33		59.56		58.88		428.30		965.66
1994.00		13.49		284.30		0.15		-0.02		119.02		61.92		58.60		428.18		964.77
1995.00		13.55		284.30		0.94		0.03		119.67		61.52		59.22		428.51		965.36
1996.00		13.62		284.30		-1.72		0.10		117.58		60.34		58.98		427.99		965.21
1997.00		13.41		284.30		-1.06		0.14		120.29		62.37		58.27		428.04		965.58
1998.00		13.52		284.30		-1.30		0.05		122.13		63.08		59.61		428.74		966.27
1999.00		13.33		284.30		1.25		-0.03		120.36		62.46		58.55		429.55		966.56
2000.00		13.52		284.30		3.01		0.01		116.75		59.99		58.77		429.34		967.10
