YEAR		ST		CO2		LA_CO2_FLUX	OA_CO2_FLUX	GPP		NPP		HETERES		CLIVE		CDEAD
1912.00		13.66		526.87		-4.71		-4.82		171.82		86.14		77.94		567.38		1090.70
1913.00		13.57		532.14		-5.89		-5.13		172.88		86.35		76.76		570.53		1093.40
1914.00		13.51		537.46		-6.94		-5.05		177.18		88.29		78.02		574.09		1096.30
1915.00		13.63		542.83		-5.72		-4.96		174.67		86.55		77.28		576.45		1099.90
1916.00		13.78		548.26		-3.49		-5.00		170.53		84.92		77.96		578.09		1103.20
1917.00		13.75		553.74		-3.47		-5.21		170.18		85.15		78.22		579.78		1104.70
1918.00		13.69		559.28		-5.47		-5.12		175.67		87.24		78.03		582.11		1107.00
1919.00		13.65		564.87		-6.63		-5.20		179.69		89.15		78.76		585.21		1110.20
1920.00		13.53		570.52		-6.47		-5.19		178.88		89.26		79.03		588.05		1113.20
1921.00		13.82		576.23		-4.42		-5.19		179.45		87.56		79.34		591.05		1116.00
1922.00		13.74		581.99		-3.55		-5.21		172.30		85.59		78.41		592.25		1118.80
1923.00		13.72		587.81		-4.25		-5.29		177.28		87.80		79.80		594.39		1120.70
1924.00		13.71		593.69		-5.11		-5.20		179.92		88.52		79.88		597.16		1122.90
1925.00		13.74		599.63		-5.25		-5.46		180.99		88.66		79.60		599.48		1124.90
1926.00		13.62		605.62		-5.02		-5.44		178.88		87.78		78.81		601.83		1127.90
1927.00		13.60		611.68		-5.90		-5.34		185.04		90.60		80.63		604.03		1130.80
1928.00		13.68		617.79		-6.26		-5.25		191.63		91.99		81.70		607.96		1133.30
1929.00		13.68		623.97		-6.22		-5.42		191.72		92.30		82.15		610.24		1137.60
1930.00		13.70		630.21		-3.85		-5.45		185.04		89.54		81.63		611.52		1141.60
1931.00		13.79		636.51		-4.17		-5.49		186.83		90.28		82.22		612.87		1144.30
1932.00		13.77		642.88		-5.14		-5.50		187.57		91.50		82.38		614.85		1146.10
1933.00		13.61		649.31		-4.65		-5.54		185.69		90.59		82.13		617.24		1149.10
1934.00		13.49		655.80		-6.72		-5.51		190.65		92.42		81.63		620.31		1151.40
1935.00		13.34		662.36		-5.36		-5.78		188.15		91.41		82.29		622.60		1154.80
1936.00		13.55		668.98		-5.31		-5.47		198.33		93.63		84.55		626.69		1156.60
1937.00		13.62		675.67		-5.76		-5.48		197.43		92.88		83.04		629.18		1159.90
1938.00		13.57		682.43		-4.19		-5.56		191.77		91.73		83.24		629.72		1164.20
1939.00		13.51		689.25		-4.55		-5.52		192.61		92.11		83.41		631.24		1167.20
