YEAR		ST		CO2		LA_CO2_FLUX	OA_CO2_FLUX	GPP		NPP		HETERES		CLIVE		CDEAD
1912.00		15.01		526.87		-5.43		-4.50		182.63		89.65		80.63		579.56		1076.90
1913.00		15.04		532.14		-5.85		-4.50		182.33		88.34		78.89		582.61		1079.90
1914.00		15.12		537.46		-5.03		-4.51		184.56		89.95		81.38		585.27		1082.40
1915.00		15.18		542.83		-5.09		-4.45		187.54		90.86		81.98		588.81		1084.40
1916.00		15.43		548.26		-2.98		-4.55		180.57		87.36		80.71		589.98		1087.50
1917.00		15.61		553.74		-2.28		-4.52		181.08		88.49		82.48		590.58		1088.50
1918.00		15.15		559.28		-8.13		-4.87		191.71		94.65		82.79		594.42		1089.50
1919.00		15.07		564.87		-8.61		-4.71		200.39		95.18		82.84		601.33		1091.80
1920.00		15.23		570.52		-6.07		-4.82		200.37		93.79		83.84		605.28		1095.30
1921.00		15.32		576.23		-5.11		-4.75		193.17		91.42		82.30		607.34		1098.80
1922.00		15.62		581.99		-2.44		-4.69		189.13		90.77		84.65		608.58		1102.00
1923.00		15.58		587.81		-4.01		-4.71		188.12		91.13		83.23		610.57		1102.30
1924.00		15.42		593.69		-5.58		-4.85		193.32		93.66		83.97		613.68		1104.60
1925.00		15.51		599.63		-4.80		-4.81		193.35		93.05		84.49		617.27		1105.90
1926.00		15.69		605.62		-2.94		-4.61		190.14		90.63		83.95		619.04		1108.10
1927.00		15.72		611.68		-3.97		-4.74		190.52		92.15		84.29		619.84		1110.80
1928.00		15.68		617.79		-5.43		-4.78		193.63		93.54		84.35		622.59		1112.50
1929.00		15.61		623.97		-4.17		-4.95		193.83		92.88		84.82		624.86		1115.20
1930.00		15.61		630.21		-5.95		-4.75		198.81		95.34		85.31		628.51		1116.50
1931.00		15.58		636.51		-5.36		-4.92		200.84		95.54		86.10		631.48		1119.20
1932.00		15.63		642.88		-4.78		-4.72		201.35		95.47		86.27		634.25		1121.70
1933.00		15.81		649.31		-5.02		-4.63		203.89		96.38		87.05		637.12		1124.00
1934.00		15.70		655.80		-5.04		-4.90		202.99		95.16		85.88		639.59		1126.40
1935.00		15.92		662.36		-2.96		-4.91		202.77		94.88		87.82		641.33		1128.70
1936.00		16.02		668.98		-4.09		-4.77		204.62		95.94		87.81		643.81		1129.90
1937.00		15.96		675.67		-4.66		-4.88		203.53		95.96		87.38		646.14		1131.30
1938.00		15.83		682.43		-6.07		-4.93		207.40		98.43		88.36		649.01		1133.60
1939.00		15.88		689.25		-5.51		-4.88		211.23		98.75		89.04		652.31		1136.80
1940.00		15.97		696.15		-3.52		-4.92		207.98		97.09		89.21		654.41		1138.90
1941.00		15.90		703.11		-4.15		-4.98		204.05		95.56		87.19		655.88		1141.50
1942.00		16.08		710.14		-4.21		-4.99		208.60		96.71		88.14		658.22		1143.70
1943.00		16.25		717.24		-1.49		-4.73		203.18		95.02		89.28		658.77		1146.00
1944.00		16.16		724.41		-4.30		-4.96		207.02		97.43		88.56		660.31		1146.50
1945.00		16.15		731.66		-4.81		-4.99		213.70		99.69		90.56		663.61		1148.10
1946.00		16.15		738.97		-4.41		-5.08		214.66		99.44		90.50		666.41		1150.00
1947.00		16.07		746.36		-5.56		-5.09		216.94		100.33		90.57		669.43		1152.00
1948.00		16.33		753.83		-3.39		-4.84		215.91		98.67		90.84		671.39		1154.50
1949.00		16.36		761.36		-3.85		-4.94		216.91		100.22		91.86		673.33		1156.00
1950.00		16.23		768.98		-4.76		-4.90		220.42		100.54		91.35		675.78		1158.20
1951.00		16.41		776.67		-4.15		-4.87		221.51		100.70		92.06		677.78		1160.60
1952.00		16.46		784.44		-4.17		-4.93		221.27		101.41		92.87		679.67		1162.70
1953.00		16.58		792.28		-1.89		-4.87		218.76		99.10		92.58		682.02		1163.50
1954.00		16.71		800.20		-1.83		-4.84		214.28		97.85		91.33		681.68		1165.70
1955.00		16.55		808.20		-4.16		-5.08		220.98		101.43		92.76		683.38		1167.30
1956.00		16.55		816.29		-5.34		-5.01		224.85		103.14		92.93		686.12		1169.00
1957.00		16.57		824.45		-3.82		-5.06		227.25		102.18		93.94		689.22		1170.60
1958.00		16.54		832.69		-4.84		-5.13		229.37		102.39		93.10		691.98		1172.10
1959.00		16.70		841.02		-2.17		-4.87		220.99		99.14		92.32		692.78		1174.90
1960.00		16.74		849.43		-4.20		-4.95		226.81		102.24		93.41		694.19		1177.10
1961.00		16.91		857.93		-3.90		-4.88		229.38		103.04		94.41		696.20		1178.70
1962.00		16.78		866.50		-3.90		-5.14		227.21		103.14		94.70		697.54		1181.20
1963.00		16.70		875.17		-3.62		-5.16		230.96		103.40		95.19		700.87		1181.60
1964.00		16.68		883.92		-4.74		-5.21		232.60		104.42		94.85		703.42		1183.10
1965.00		16.58		892.76		-4.40		-5.21		234.63		103.90		94.72		705.90		1185.20
1966.00		16.67		901.69		-3.40		-5.13		234.89		103.42		95.52		707.72		1187.50
1967.00		16.82		910.70		-3.50		-5.04		227.48		101.26		93.23		708.94		1189.80
1968.00		17.08		919.81		-3.83		-4.87		232.29		103.15		94.39		710.46		1192.30
1969.00		17.14		929.01		-2.76		-5.22		234.26		104.66		97.16		711.35		1194.40
1970.00		16.95		938.30		-4.63		-5.36		240.11		106.81		97.53		714.49		1194.50
1971.00		17.00		947.68		-4.47		-5.04		244.04		105.22		95.95		718.28		1195.80
1972.00		17.06		957.16		-3.54		-5.10		242.11		104.91		96.62		720.70		1197.40
1973.00		17.10		966.73		-4.11		-5.12		238.93		105.31		96.11		722.12		1199.60
1974.00		17.17		976.40		-3.63		-5.14		238.42		104.52		95.86		723.15		1202.70
1975.00		17.46		986.16		-1.35		-4.89		234.90		103.02		96.53		723.79		1205.00
1976.00		17.52		996.02		-1.09		-4.95		236.22		104.17		98.19		724.54		1204.70
1977.00		17.45		1005.98		-2.98		-5.08		235.26		104.88		97.11		726.08		1205.20
1978.00		17.42		1016.04		-6.44		-4.94		249.53		109.91		98.74		730.42		1205.90
1979.00		17.41		1026.20		-3.99		-5.23		246.28		107.41		98.60		732.76		1208.80
1980.00		17.49		1036.47		-2.10		-5.32		240.25		104.55		97.52		733.94		1210.60
1981.00		17.50		1046.83		-4.10		-5.15		245.45		107.61		98.62		736.12		1211.80
1982.00		17.75		1057.30		-3.36		-5.06		245.36		106.50		98.10		738.38		1213.00
1983.00		17.68		1067.87		-4.70		-4.89		250.11		108.76		99.27		740.73		1215.30
1984.00		17.71		1078.55		-2.92		-5.29		248.43		107.88		99.79		742.31		1217.10
1985.00		17.58		1089.34		-5.22		-5.15		253.47		109.57		99.52		744.84		1218.10
1986.00		17.61		1100.23		-3.47		-5.06		255.10		109.61		101.04		747.19		1220.60
1987.00		17.74		1111.23		-4.11		-5.13		253.53		108.52		99.25		749.18		1222.60
1988.00		17.90		1122.35		-1.90		-5.07		250.01		107.21		100.22		749.59		1224.60
1989.00		17.77		1133.57		-3.68		-5.07		253.33		109.46		100.52		751.40		1225.70
