,ACCESS-ESM1-5,CESM2,CNRM-ESM2-1,GFDL-ESM4,MPI-ESM1-2-LR,NorESM2-LM,UKESM
0,-0.09100000000000641,-0.01816999999999247,0.04080555954498344,0.07766666666666033,-0.06666666666666465,0.12133333333332352,0.31419133333315585
1,0.0889999999999933,0.10313000000000727,0.04752527075088331,0.037666666666661186,-0.026666666666665506,0.17133333333332423,0.17442133333315724
2,0.07899999999999352,0.11153000000000723,0.0809611802222836,0.06766666666666055,0.16333333333333577,0.2613333333333241,0.17392133333316906
3,-0.13100000000000556,0.007730000000007564,0.04339399624468321,0.1576666666666604,0.283333333333335,0.07133333333332281,0.15810133333320664
4,0.03899999999999437,0.03213000000000754,0.09157497139488413,0.11766666666666126,0.14333333333333442,0.21133333333332338,0.12161133333319185
5,0.058999999999993946,0.1677300000000077,0.025788872246582883,0.2176666666666609,0.07333333333333591,0.311333333333323,0.24308133333317983
6,0.03899999999999437,0.1763300000000072,0.1503358521120841,0.13766666666666083,-0.01666666666666572,0.2013333333333236,0.2667113333332054
7,0.2789999999999946,0.41483000000000736,0.05610473457298326,0.2776666666666596,0.023333333333335204,0.10133333333332395,0.4540513333331546
8,0.36899999999999444,0.43943000000000865,0.06439240856538397,0.1076666666666597,0.10333333333333528,-0.05866666666667619,0.3962613333332001
9,0.24899999999999345,0.4788300000000074,0.32484766209648264,0.06766666666666055,0.2233333333333345,-0.03866666666667662,0.3502013333331888
10,0.3289999999999935,0.4666300000000074,0.26068586864288434,0.3376666666666601,0.3233333333333359,-0.028666666666676832,0.4368413333331773
11,0.25899999999999324,0.3145300000000084,0.15554393471598438,0.5376666666666612,0.31333333333333435,0.12133333333332352,0.49519133333319587
12,0.4789999999999939,0.36623000000000694,0.3094493740409838,0.2276666666666607,0.403333333333336,0.17133333333332423,0.4739813333331995
13,0.3989999999999938,0.5433300000000081,0.4507090697478837,0.2176666666666609,0.49333333333333584,0.34133333333332416,0.3141013333331557
14,0.37899999999999423,0.536530000000008,0.3630996627156833,0.2276666666666607,0.43333333333333535,0.5013333333333243,0.41681133333315756
15,0.5889999999999933,0.40453000000000827,0.3818871724327835,0.37766666666666104,0.4833333333333343,0.5913333333333242,0.5894913333331715
16,0.6089999999999947,0.5671300000000077,0.26977951493998376,0.5376666666666612,0.3533333333333353,0.5913333333333242,0.39715133333317
17,0.638999999999994,0.5203300000000084,0.3707770523447831,0.5176666666666598,0.36333333333333506,0.6913333333333238,0.3132913333331544
18,0.5789999999999935,0.37753000000000725,0.3692434956895827,0.2776666666666596,0.4833333333333343,0.3813333333333233,0.3719913333331988
19,0.5189999999999948,0.6061300000000074,0.4171641434125828,0.30766666666666076,0.6033333333333353,0.3813333333333233,0.5713613333331864
20,0.558999999999994,0.664230000000007,0.5909950625407827,0.3576666666666597,0.4733333333333345,0.5913333333333242,0.8001913333332027
21,0.638999999999994,0.7666300000000081,0.39911440689658306,0.4676666666666609,0.3433333333333355,0.5313333333333237,0.6884513333332052
22,0.5489999999999942,0.933630000000008,0.5616717250682832,0.547666666666661,0.31333333333333435,0.4513333333333236,0.6660213333331626
23,0.7189999999999941,0.931330000000008,0.7340626237374828,0.5276666666666596,0.37333333333333485,0.5313333333333237,0.7741113333331668
24,0.7089999999999943,0.6063300000000069,0.48982559176938345,0.36766666666666126,0.533333333333335,0.5513333333333232,0.9602713333331963
25,0.7689999999999948,0.7874300000000076,0.5011996187472842,0.4676666666666609,0.5533333333333346,0.601333333333324,0.8113413333331891
26,0.8289999999999935,0.7798300000000076,0.6002848839582828,0.42766666666666,0.6433333333333344,0.4413333333333238,0.8025213333331749
27,0.888999999999994,0.6225300000000082,0.7306785283507828,0.6076666666666597,0.5633333333333344,0.48133333333332295,0.8819813333331581
28,0.8689999999999944,0.671830000000007,0.7182158097680826,0.5576666666666608,0.5933333333333355,0.561333333333323,0.96911133333316
29,0.7489999999999934,0.9516300000000086,0.6289584360996834,0.4876666666666605,0.4133333333333358,0.6113333333333237,1.1225413333331744
30,0.7789999999999946,1.0128300000000081,0.6674398056515827,0.5776666666666603,0.6233333333333348,0.9013333333333229,1.1119413333331636
31,0.8989999999999938,0.9681300000000075,0.698457879545284,0.8576666666666597,0.7633333333333354,0.9413333333333238,1.1449313333332043
32,0.9689999999999941,1.027030000000007,0.6889139731465832,0.5176666666666598,0.8633333333333351,0.6513333333333229,1.3002713333331712
33,0.9089999999999936,1.2660300000000078,0.7462144143545828,0.6576666666666604,0.8233333333333359,0.8013333333333232,0.9867013333332011
34,0.9389999999999947,1.2946300000000086,0.8298464244989834,0.8576666666666597,0.7133333333333347,0.8913333333333231,1.0646113333331755
35,0.9889999999999937,1.2073300000000078,0.6806692952701834,0.9076666666666604,0.7133333333333347,0.7013333333333236,1.3942013333331715
36,1.0189999999999948,1.3160300000000085,0.8676262185146832,0.7076666666666611,0.8233333333333359,0.6913333333333238,1.5469713333332038
37,1.1289999999999942,1.1651300000000084,0.9425464844307836,0.7476666666666603,1.0433333333333348,0.6613333333333227,1.3520913333331919
38,1.1689999999999934,1.0446300000000086,0.7117003415806842,0.8376666666666601,0.9533333333333349,0.8213333333333228,1.4475013333332072
39,1.058999999999994,1.1773300000000084,0.7483828336366827,0.8276666666666603,0.9133333333333358,0.9513333333333236,1.4684113333331652
40,1.0389999999999944,1.6324300000000083,0.951903885562583,0.9776666666666607,0.9633333333333347,0.7013333333333236,1.4332013333331588
41,1.1589999999999936,1.493830000000008,0.9055666224889833,1.00766666666666,0.783333333333335,0.8213333333333228,1.428931333333196
42,1.1989999999999945,1.1844300000000079,0.9993455543557843,0.9776666666666607,0.9133333333333358,1.141333333333323,1.3547313333331772
43,1.2489999999999934,1.2853300000000072,1.1613553166432844,0.9976666666666603,1.0033333333333356,1.181333333333324,1.534161333333202
44,1.3589999999999947,1.397430000000007,1.094325851304884,1.00766666666666,0.9333333333333353,1.0513333333333232,1.7301313333331905
45,1.3589999999999947,1.5972300000000086,1.0695446343552835,0.8976666666666606,0.8633333333333351,0.8413333333333242,1.8471313333332091
46,1.4289999999999932,1.4320300000000081,1.0237097649123843,0.9876666666666605,0.9933333333333358,1.0913333333333242,1.8921313333331682
47,1.388999999999994,1.3818300000000079,1.0150036377758838,1.1476666666666606,0.9833333333333343,1.261333333333324,1.952651333333165
48,1.2989999999999942,1.6556300000000075,1.1823021090265833,1.25766666666666,1.0033333333333356,1.1313333333333233,1.888631333333194
49,1.2289999999999939,1.7289300000000072,1.1149788987235834,1.1676666666666602,1.033333333333335,1.0513333333333232,1.8901313333331586
50,1.2489999999999934,1.5778300000000076,1.124259072621884,0.9976666666666603,1.403333333333336,1.0013333333333243,1.9198113333332003
51,1.308999999999994,1.8065300000000075,0.9680206680638843,1.1676666666666602,1.5633333333333344,0.8913333333333231,1.9610013333331722
52,1.388999999999994,1.8632300000000086,1.156055469546784,1.2876666666666612,1.283333333333335,1.0013333333333243,1.9522813333331897
53,1.4289999999999932,1.737430000000007,1.2797554150277843,1.1376666666666608,1.3033333333333346,1.1513333333333229,2.058281333333184
