,ACCESS-ESM1-5,CESM2,CNRM-ESM2-1,GFDL-ESM4,MPI-ESM1-2-LR,NorESM2-LM,UKESM
106,23.70949999999995,27.877841999999944,27.712122934619394,23.178899999999942,27.581699999999827,28.38170000000031,24.185897400000176
107,23.28120000000002,27.852772000000222,26.791950543952655,27.63280000000037,26.260800000000174,29.19079999999969,21.70762984999992
108,25.371599999999866,27.487992999999644,28.517609072611275,25.93769999999992,27.521200000000018,29.17120000000002,21.978643030000146
109,19.041999999999952,28.65011800000009,28.934966195759948,24.594499999999705,24.782899999999845,29.83290000000033,26.57175619999984
110,21.22370000000002,28.994473000000003,27.160703217093634,28.018799999999978,27.06329999999969,28.32329999999969,22.092634629999917
111,25.8741000000001,28.151406000000073,27.445306986669145,27.058300000000177,26.884999999999998,28.975,24.897572000000046
112,23.39579999999993,29.867969000000098,28.39568470742813,28.037100000000155,27.29410000000035,29.92540000000033,26.92708390000007
113,27.776200000000017,28.628849000000127,28.227869573630507,30.0375,27.24709999999967,29.49579999999969,26.19348140000005
114,24.76920000000007,29.15661999999978,26.504151448177588,27.835899999999654,28.5875,29.04879999999998,26.97651420000003
115,23.838299999999933,28.93100799999992,29.984543948386914,30.707700000000404,28.439200000000312,30.30920000000031,24.970801899999906
116,26.22129999999998,29.17992600000001,29.22671317257969,27.587899999999845,27.550900000000134,30.77959999999967,24.844137800000315
117,25.483000000000047,29.782548000000155,28.630159676631763,29.441699999999823,27.73129999999998,30.32259999999996,25.940424499999605
118,27.534700000000115,29.609473999999874,30.365107231937404,31.508400000000133,28.104299999999785,29.844300000000267,28.076131800000297
119,26.87639999999994,30.11904299999997,28.321814348079812,30.980499999999807,27.576000000000093,29.966000000000097,27.974500900000073
120,22.619399999999988,30.05650300000018,29.314816707068495,27.647100000000158,29.77769999999992,31.397699999999922,27.750022099999796
121,23.591100000000054,30.27111899999975,28.67201378191362,27.515399999999843,29.489399999999744,31.519399999999745,29.566456499999852
122,22.062799999999882,29.981212999999965,29.184711712150985,30.81830000000017,28.832400000000035,31.032400000000038,25.09431757599996
123,22.29579999999993,31.167863000000022,28.801488144894595,29.49759999999996,29.61410000000035,31.194099999999864,24.41490126000046
124,25.368799999999982,31.59531700000014,28.78955615290006,31.54909999999986,29.36709999999967,32.097100000000154,27.89039579999993
125,28.05050000000005,30.9642010000002,29.43812070263667,30.72370000000002,27.028799999999983,32.21009999999996,27.734916699999886
126,28.113500000000094,31.128914999999733,30.13297011199239,32.704000000000384,27.04180000000027,32.48180000000027,28.664305200000026
127,25.6564999999999,31.369859000000176,30.20899394868924,26.560499999999806,29.274800000000077,31.344800000000077,30.093953999999904
128,28.609499999999947,31.519820000000145,31.43122977805688,30.43519999999992,32.80779999999989,32.28779999999988,29.01830769999969
129,27.17379999999998,31.990910999999578,28.494151656121282,29.213500000000096,30.86080000000017,32.290799999999685,26.118603349999976
130,27.00550000000029,32.31674499999988,29.632154764966266,32.8264999999999,29.295099999999962,33.38509999999996,26.22569146000027
131,26.779799999999593,32.57180900000012,32.03226886428682,33.002000000000194,31.316799999999787,32.94680000000027,27.84614363000008
132,28.192800000000368,32.996189999999885,29.287012727703505,29.13009999999996,30.721100000000057,33.31110000000006,30.944016399999864
133,26.467099999999668,31.60052699999998,30.74735951413859,34.786200000000015,32.10409999999986,33.95409999999986,31.007636200000135
134,29.981400000000423,32.41798100000007,32.598172520676776,30.21629999999998,30.958400000000132,32.53840000000014,27.69395902999994
135,26.024399999999748,33.17879100000001,31.313478177152376,30.37,33.35269999999992,33.52269999999992,27.165072679999728
136,28.67,33.3878309999999,31.724303137733614,33.30009999999996,31.72570000000021,34.25569999999973,29.7808241
137,30.512999999999806,33.40061400000017,29.931889782982996,35.59879999999998,32.67,33.76129999999998,30.06534630000027
138,25.817300000000078,33.208639999999846,31.208224457346603,30.1875,30.655599999999765,33.20430000000027,28.914012580000062
139,31.36290000000033,34.510996000000446,30.84671746900551,30.757799999999882,32.64860000000006,35.21990000000004,32.583472799999846
140,,34.52950799999992,33.58833109260585,34.217800000000366,,,29.692896300000115
141,,34.44777599999972,32.41115530951418,30.263499999999613,,,30.49474669999988
142,,33.57837399999995,31.02017870747554,30.853500000000093,,,31.292010100000134
143,,34.91802800000003,32.825975071050244,36.0789999999999,,,27.368039099999923
144,,35.34023799999994,30.317003797471045,32.112200000000115,,,31.150783700000172
145,,33.7484780000003,34.36245539988081,30.95759999999996,,,33.21261669999994
146,,34.6598999999999,31.989508671351885,35.92780000000037,,,33.695363899999705
147,,35.143464999999885,34.67052408326843,35.206299999999985,,,30.967966685999958
148,,36.487886000000195,34.67786899144306,35.226799999999784,,,27.946514900000214
149,,35.52516299999987,32.87490434155765,33.45360000000006,,,33.20634349999996
150,,,,,,,32.69282215000021
