Year,CESM2,CNRM-ESM2-1,MPI-ESM1-2-LR,NorESM2-LM,UKESM,ACCESS-ESM1-5
73.0,-0.27757819921656895,-1.5247127076771798,-0.7309930900065262,-0.2704092572614328,-0.11845783278655304,0.8115667848067422
74.0,-0.5453297163950684,2.4331219725432724,0.8521762020253462,-0.31348866772999495,-1.1962495027209263,0.9576729060507716
75.0,0.33094373538990446,-0.5445387256635332,0.2642597652935092,-0.8698804902623455,0.2642391755521166,-1.045236162219102
76.0,-0.5853767901370746,-1.673625349995213,-2.021330490416271,0.414007292156956,-0.24963152145720108,2.370232911232336
77.0,0.3648193678315076,-3.1798789876281193,2.1315638175517715,0.7057540038992643,-0.7874545007227639,-0.8690050675227052
78.0,0.003923946706817801,4.813703567742489,-1.6473347501178062,-0.40258012459130865,0.6956614013253594,-1.7269643114461122
79.0,-0.21153142044134154,-0.42241630809150166,0.09672845847907673,0.2777914097594157,-0.641326386663051,-0.36049551564656296
80.0,0.26835398855940257,-0.9868858170098509,0.8893962269123178,-0.9305557162747082,2.2100421962693195,0.5017816411383796
81.0,-1.1126950821658153,3.2741467302109806,-0.3241258905188473,0.07928229532275359,-1.4402232326015667,-2.2212147092214
82.0,0.4889360473863659,-4.431150229829051,1.210934881601261,0.20022824584045507,0.5743060229508035,-1.720939316755542
83.0,-0.20116380326452793,1.2057769433495966,-0.3364833326440151,-0.024472341158271953,-1.134831889490952,0.6260973649184614
84.0,-0.11160047218405718,-2.692665422477006,-2.1885201816260826,-0.18768869913126884,1.5740767794562749,-1.1142223514247989
85.0,0.31914548090193146,5.246595012126281,1.8952029948949745,0.25928546582563766,-1.7972814091649556,1.1739702154386125
86.0,0.21413007995453862,-1.2299496937124414,-1.8526186002619278,-0.21519480159005192,-0.24413596819958197,0.11146240177385615
87.0,-0.2808856342863682,1.0660015642859308,1.8221314170433482,-0.9251960713103652,1.309677949160678,1.4018154313166729
88.0,-1.0438614264218469,-6.131977529463481,-0.9682260372071161,0.5990667314944689,-1.8434602535046225,0.49886956037122976
89.0,0.5313579067032559,2.5693106088602637,0.4915346176163016,0.03498938033372655,0.3930233805480689,-0.03494496920482344
90.0,0.42925192958830233,0.9646658567204487,-0.47763789576622956,-0.312780790093239,0.9316669608749661,1.3388542368015464
91.0,-0.2976785934531464,0.3725750021651832,-0.691063249572624,-0.20053162197053565,-0.3184315081270027,0.8452063384950732
92.0,0.308470742208441,-1.699640549671178,0.7644030961491043,0.15077793664043956,-1.3119717850098542,-1.2611318052941571
93.0,0.18996115508830322,2.8152114294602697,0.31381914677375317,0.27465652308225724,1.2580915253169298,1.283223452492754
94.0,-1.0956655809294666,0.4520489423393078,0.009041761255782611,0.21458804932994419,0.48439240590676697,0.127227804546989
95.0,0.6446939987887903,1.2050472365905958,-1.414477496913035,-1.2665953430058232,-1.0818527426624578,-0.7318360217361535
96.0,-0.25215274144964905,-5.200763055048906,1.2585098783185837,0.11862006685388836,-0.35557837705684747,-0.3556755198942282
97.0,-0.037455071301408904,2.8067274304308802,1.095314075428758,0.6587307037397733,1.410211537070781,0.7800359792599896
98.0,0.01683687990479293,-2.5141685391456834,-0.3089682051865221,0.41501854592390547,-1.02769419191293,1.5997365068988805
99.0,0.3258063638921597,1.1554659482387009,-2.8059260830602,-0.9125553992244142,0.373840345227179,-0.8051401238036288
100.0,-0.6887357006090932,-0.731829872490555,0.587562764105653,-0.07099001443437225,0.5566977393782446,-1.3801254504311042
101.0,0.30833698634937035,-4.108575270362368,1.531424575433165,0.5692347453716666,-0.3646002809677914,2.4869169750710696
102.0,-0.2678468271700722,10.482035410501137,-1.4808393423870168,-0.4521315591679964,-0.5582099412945233,1.5614777906143646
103.0,-0.21776694727438212,-4.268313378178488,0.3620442178919827,-0.6102006354675756,-0.4882804332037934,0.29150932644074445
104.0,0.8819331804648949,1.4096689575980137,0.8697874912008763,0.305702013725054,0.720921771206057,1.4225012464207627
105.0,-1.0567509663368875,-3.862429346630385,0.6139214222658484,0.30054461951412975,0.4421727468006861,-0.25746810643950596
106.0,0.24016622437072183,1.3866616281022237,0.1508725223249711,-0.6910503741289601,-0.8888042322813342,-1.8803004263185836
107.0,0.2588586587391499,0.2516763845564739,-0.7968696403713625,0.600320686165212,0.21243579777845162,1.3438750657100311
108.0,-0.6028051859540182,-1.7153329749869528,-0.9449590002697433,0.20898570346156756,0.5657177689337329,0.16157027428287707
109.0,0.48650259159498516,2.3367228934244433,0.4061126309020378,-0.27081375876798536,0.5705612893794652,-3.1672392922036945
110.0,-0.2973386030607156,0.2490974064328644,-0.46511768385295943,-0.400426154067898,-1.8364695263159148,-1.759398866196451
111.0,-0.13826795119636262,-3.239302315135318,1.3255489264913376,0.369218862822255,0.5532275691995013,0.5401407740010309
112.0,1.084171345887137,-0.4706091098564464,-0.850391762866506,0.03215786978641424,0.9316927849325897,0.009037492035612943
113.0,-1.2000479293840671,7.283998310120271,0.4852770235391024,-0.4744499298027612,-0.8143198430489491,3.050956894677625
114.0,0.011959455907410092,-3.2662689345462237,1.0960264444398464,-0.20191703963119267,-0.586037981624772,0.5282916177764039
115.0,0.46640936740982886,-1.159628956209445,-1.4405518103199044,-0.08086996373659892,0.5072417989692934,-0.3877084083320237
116.0,-0.505019396640404,-3.9628462373495132,-0.017155131868021218,0.7037618339784497,-0.18300292902581916,1.6975422540409382
117.0,0.0320566501981462,0.587304026993184,1.3483839201639276,-0.6823030290455407,0.3663609994164476,-0.9632962344285563
118.0,0.0718575849960903,7.092085476047751,-2.254948340717417,0.16849510263612652,-1.4642923442171585,1.5011274271314945
119.0,0.4663386120644072,-5.6325790855750375,0.00017281730584979988,0.46615764891446804,1.2781291820145986,-0.5502828483966218
120.0,-0.56621440056422,0.2745638550114728,0.896080840495438,-0.8063231910145882,1.160225503678826,-2.3943328899941325
121.0,-0.11789239312416722,7.243716919846387,-0.46189745440249985,0.4295098124030834,-0.7384390962382008,-0.9414054203864737
122.0,0.40644195593863924,-3.8377807794582313,-0.08841514226268363,-0.8072737695554467,0.565646196121552,-2.4724569878139424
123.0,0.3910201195351409,-5.021675500372014,1.6237743256609432,0.5131506114610852,-1.8611019748812998,-2.1332497867402833
124.0,-1.4152824565177908,3.090026123571652,0.2743967059879417,0.3608254565572357,1.220360432574154,0.8601684086432423
125.0,0.8521581327275872,1.5800201991824854,-1.570449134514444,0.15493418962226915,-0.20804350921375536,-0.31279764101376994
126.0,-0.2631557478696531,-4.422249738433195,1.377523731247298,-0.673950072931201,-0.014925618013769005,0.7613584957194635
127.0,0.011725351722319217,0.5279211781036309,-1.8030853423280584,-0.09486571587013758,1.2737650509065224,1.1244648423987689
128.0,-0.127178365402301,3.906595283317467,-0.2603060670446915,-0.0986983676465883,-2.539455384771972,3.1845109436497134
129.0,0.2890188325985009,-2.794564427998431,0.6478599278439086,-0.17072592844580944,0.5772545554106018,0.28046350284156746
130.0,-0.1451280770357552,3.2687570121645755,1.0316982165658253,0.5579289282580833,1.006333463620327,-0.037656216815458825
131.0,-0.09429365732135551,-1.1481060442575148,0.9801775596137694,-0.4289131726806684,-0.6343070909167363,-0.3757588355292609
132.0,-0.17508914740141954,1.3237426296456856,-2.1421358157662875,0.19024717116140868,0.5113066287682072,-1.3320259094855254
133.0,0.9394852007278728,-2.040874842694394,0.487543743551607,0.09912309422872317,-0.49592852791153436,-1.3058171825819078
134.0,-0.46399451071112724,-0.4460267576957905,0.4931110731568926,-0.25451234804610373,1.4295670450801174,0.8524363321238795
135.0,-0.038153808608205934,-3.0824747790056337,-1.4522642018031258,-0.27817568619085536,-0.8667127130405597,-2.6146468625092223
136.0,-0.6601777193790824,0.36394937982441,0.2716105293058461,0.18942198808771055,-1.2164341335451558,-2.132747703849362
137.0,0.5725476999642986,5.031161327135579,-0.3249136159132195,-0.05795495337941029,0.8669703488768075,0.3197263849078049
138.0,0.11953054386085141,-0.33284393054211686,2.4676613255127386,-0.07577324475160357,-0.16554382126933426,-2.6594326563749875
139.0,-0.10657238772483223,-0.7255418343076483,-0.22152867690079317,0.15765446225523033,-0.51934329907272,1.9257891362316626
140.0,-0.4472573128718117,-0.49332369481828225,-0.006607247696143463,0.1220583296613081,0.7013447610347348,1.9660561840796216
141.0,0.5628601025842094,-1.7067186264382377,-1.5578113666431992,0.04800421631327751,0.5129941032347017,-1.1614181431669137
142.0,-0.36484468651401564,1.053323078443121,-0.5214089022498616,-0.7673191332263694,-0.7239742427160966,0.4812966591906819
143.0,0.021721070602390914,-2.823288173855313,1.7327547273284936,1.034067651851666,-0.9387682602868218,-1.1010677796840442
144.0,0.14604230886724257,2.8574313573860386,-1.4760517001618436,-0.12801461434827116,0.8288516617680273,0.07450910100546776
145.0,-0.24451800314332175,2.320332274450937,-0.14297316384160097,-0.37371894208479145,0.004803682945450029,-0.925137934722176
146.0,0.38554539108165004,-3.2455417999023424,0.7451349712904959,-0.5949003659748767,-0.511091760810223,-3.9857348209044714
147.0,-0.6785416580741093,2.82553738522238,1.2651894681427982,0.8976596312384245,1.253428705253446,0.737559766692074
148.0,0.7426271662494567,0.33821828508359914,-1.6270548402181204,-0.2193106044213884,-1.300757114622237,2.8538391517209885
149.0,-0.49571550308543677,-5.604595085114964,-0.05135688241213723,0.1120974800576633,1.618336385180801,-1.490684103001375
150.0,0.25738633838027664,1.2692518130956327,0.8693001865882617,-0.9460481239831372,-2.289262994484948,-0.42134796202047614
151.0,-0.37462152455627534,1.2566202242284352,-1.1498148261562289,0.31778649623922595,2.305992317074289,0.3675246761189765
152.0,0.04982800159179652,2.0085282401790088,0.9635921220041626,-0.06625734680536248,0.02160813739945553,-0.8298426020346041
153.0,0.3922786014400592,-0.9056761887428627,0.6027998248283406,-0.03761864012758588,-1.0029854885493519,0.786362223684967
154.0,0.3000784272952295,1.0598340175354564,-1.0173563896778195,0.6112422268474482,-0.0885115134458941,1.208613934909029
155.0,-1.2216307165991078,-1.4467732995134568,0.12761854716075413,-0.055780757780534936,0.8098028646159683,0.6316202767178677
156.0,0.777500301507679,4.969698364503547,-0.003155925336609222,-0.5230912359894317,-1.0303563213543003,-1.6094769149818076
157.0,0.048937234548077226,-7.19503673952413,-0.6041230829207799,0.03330362030439637,1.1627139823044454,0.14831528596386498
158.0,-0.26253962773217476,0.4961380929828657,2.446001891421023,0.08127446524346016,-1.1380253875638788,0.7567393331235216
159.0,0.33754457534744947,2.5300296343189856,-0.9125215938488246,0.2390300528751914,0.7892285059104802,-0.5319066145906247
160.0,-0.16260920479944938,-0.8839532873243576,-0.024655603895498868,0.3366261539161159,0.24885118797017125,-1.1483639880042944
161.0,0.17217686860514284,-1.240448511819909,-0.8927078887745666,-0.6724837549692332,-0.9739758057963833,0.30124973452367165
162.0,-0.4655199542200692,2.3944257194961125,-0.2519706462893866,-0.15637016997131883,0.5140558635834773,1.2786042898966903
163.0,-0.315915266154422,-1.6566883641244017,0.49587715480347716,0.33285417736563805,-0.5718269293199488,-1.079980298267411
164.0,0.8708427527098183,0.37690111624400247,-0.7399042335310715,-0.2677332775433823,-0.05258654375481888,-0.2801622531070389
165.0,-0.534214439776888,0.1560791715039276,0.5440128030134155,-0.38386181736661035,0.4992038554370478,-0.6908660578408808
166.0,0.06195963690520739,5.329253086592384,0.7675871545354358,,,0.587738232055688
167.0,0.15800707599338723,-2.711090203563622,0.10697391236561105,,,
168.0,0.17564566844917154,-1.9408851644440537,-0.13745104806639416,,,
169.0,-0.5860964455095959,-0.3967843849457289,-1.2447427694479511,,,
170.0,0.45147013093527766,0.9538023458774448,1.0304412720907004,,,
171.0,-0.6865161720602243,,1.0680611881857278,,,
172.0,0.520786987881761,,-1.6402954591567627,,,
173.0,-0.08466931299368663,,-0.7326599732073092,,,
174.0,-0.040181198878833396,,2.225192616793746,,,
175.0,-0.25763824937493696,,-1.2090549910233672,,,
176.0,0.7330141352118282,,0.333170666029881,,,
177.0,-0.6134242712688015,,-0.3218702227757473,,,
178.0,-0.3024557877399301,,0.7665150843876843,,,
179.0,1.0471187291058022,,-1.0537555323617769,,,
180.0,0.012287637018143718,,-0.15048971189737945,,,
181.0,-1.5205821660348278,,-0.384830983479101,,,
182.0,1.02995381742108,,0.14422006079874924,,,
183.0,0.07073380076136225,,1.348498461866723,,,
184.0,-0.5711605122877711,,0.575633346238238,,,
185.0,0.5836950955451896,,-2.5886454966793417,,,
186.0,0.018150218559923364,,1.0018761790246309,,,
187.0,-0.3727094124328267,,0.2467188087425856,,,
188.0,0.042067149766299744,,0.048851031476229975,,,
189.0,0.08796930137469039,,0.2958993988022051,,,
190.0,-0.4731689738646303,,0.2935261751010088,,,
191.0,0.5264533570416214,,-2.2104800364995265,,,
192.0,0.06160288719160557,,2.6099120728255665,,,
193.0,-0.47495992270592174,,-0.5698630567735702,,,
194.0,0.6011913954962907,,-1.4428818296944763,,,
195.0,0.3536369846949494,,2.0769736439160043,,,
196.0,-1.56788575801689,,-1.0323814477752427,,,
197.0,1.2543688602477876,,-1.2106947459261617,,,
198.0,-0.42346050447158434,,0.27288957832011135,,,
199.0,-0.30809615615469327,,0.7666748399205389,,,
200.0,0.6668127998431506,,1.224925045366605,,,
201.0,0.08543660755953422,,-0.8501797602412325,,,
202.0,-0.20676366036507213,,-1.7468383330092918,,,
203.0,-0.2588777201449377,,0.9920517161334501,,,
204.0,-0.2173513109527577,,0.36651435855491044,,,
205.0,0.38389886073384627,,2.3223300092466976,,,
206.0,-0.08361057427521992,,-1.4744410830607588,,,
207.0,-0.14910389269168262,,-0.8730308299421521,,,
208.0,-0.1079812651082871,,-0.9474698749645709,,,
209.0,0.45938857999396504,,-0.349535058248132,,,
210.0,-0.4379400459135898,,3.2469347479852684,,,
211.0,0.39794142656105486,,-1.8652623966439972,,,
212.0,-0.09408512099977136,,-0.8822072279363139,,,
213.0,-0.6133284671621965,,0.85685332155469,,,
214.0,0.20962637486492217,,-0.23991061069055375,,,
215.0,0.41457257622027743,,1.4926411567785096,,,
216.0,-0.23745293153898067,,-0.5443815469160249,,,
217.0,,,-0.4640647039889555,,,
218.0,,,0.8806478531758701,,,
219.0,,,0.3121522635730054,,,
220.0,,,-2.544130973879511,,,
221.0,,,0.9439944385622427,,,
222.0,,,0.26896200361751327,,,
223.0,,,0.46869359543293526,,,
224.0,,,0.17077565030770042,,,
225.0,,,-2.114574469727108,,,
226.0,,,1.021032776435788,,,
227.0,,,1.8630047193974824,,,
228.0,,,-0.5604344660831224,,,
229.0,,,0.07627372177005777,,,
230.0,,,-0.716279504960446,,,
231.0,,,-1.2123837336659287,,,
232.0,,,1.2102677264201336,,,
233.0,,,1.4367347583128922,,,
234.0,,,-1.0860814113351416,,,
235.0,,,-0.1384859423982733,,,
236.0,,,-1.1364476084934716,,,
237.0,,,0.3546341735246525,,,
238.0,,,0.8424783378580366,,,
239.0,,,0.4109706057516333,,,
240.0,,,-0.6383810995645299,,,
241.0,,,-0.9033019915282673,,,
242.0,,,1.641245954339334,,,
243.0,,,-1.0619744019108655,,,
244.0,,,-0.3561674247387992,,,
245.0,,,0.8651656330192515,,,
246.0,,,0.5862917531057207,,,
247.0,,,0.08173856669385232,,,
248.0,,,-1.0241143501407648,,,
249.0,,,-0.5490586664455538,,,
250.0,,,,,,
251.0,,,,,,
252.0,,,,,,
253.0,,,,,,
254.0,,,,,,
255.0,,,,,,
256.0,,,,,,
257.0,,,,,,
258.0,,,,,,
259.0,,,,,,
260.0,,,,,,
261.0,,,,,,
262.0,,,,,,
263.0,,,,,,
264.0,,,,,,
265.0,,,,,,
266.0,,,,,,
267.0,,,,,,
268.0,,,,,,
269.0,,,,,,
270.0,,,,,,
271.0,,,,,,
272.0,,,,,,
273.0,,,,,,
274.0,,,,,,
275.0,,,,,,
276.0,,,,,,
277.0,,,,,,
278.0,,,,,,
279.0,,,,,,
280.0,,,,,,
281.0,,,,,,
282.0,,,,,,
283.0,,,,,,
284.0,,,,,,
285.0,,,,,,
286.0,,,,,,
287.0,,,,,,
288.0,,,,,,
289.0,,,,,,
290.0,,,,,,
291.0,,,,,,
292.0,,,,,,
293.0,,,,,,
294.0,,,,,,
295.0,,,,,,
296.0,,,,,,
297.0,,,,,,
298.0,,,,,,
299.0,,,,,,
300.0,,,,,,
301.0,,,,,,
302.0,,,,,,
303.0,,,,,,
304.0,,,,,,
305.0,,,,,,
306.0,,,,,,
307.0,,,,,,
308.0,,,,,,
309.0,,,,,,
310.0,,,,,,
311.0,,,,,,
312.0,,,,,,
313.0,,,,,,
314.0,,,,,,
315.0,,,,,,
316.0,,,,,,
317.0,,,,,,
318.0,,,,,,
319.0,,,,,,
320.0,,,,,,
321.0,,,,,,
322.0,,,,,,
323.0,,,,,,
324.0,,,,,,
325.0,,,,,,
326.0,,,,,,
327.0,,,,,,
328.0,,,,,,
329.0,,,,,,
330.0,,,,,,
331.0,,,,,,
332.0,,,,,,
333.0,,,,,,
334.0,,,,,,
335.0,,,,,,
336.0,,,,,,
337.0,,,,,,
338.0,,,,,,
339.0,,,,,,
340.0,,,,,,
341.0,,,,,,
342.0,,,,,,
343.0,,,,,,
344.0,,,,,,
345.0,,,,,,
346.0,,,,,,
347.0,,,,,,
348.0,,,,,,
349.0,,,,,,
350.0,,,,,,
351.0,,,,,,
352.0,,,,,,
353.0,,,,,,
354.0,,,,,,
355.0,,,,,,
356.0,,,,,,
357.0,,,,,,
358.0,,,,,,
359.0,,,,,,
360.0,,,,,,
361.0,,,,,,
362.0,,,,,,
363.0,,,,,,
364.0,,,,,,
365.0,,,,,,
366.0,,,,,,
367.0,,,,,,
368.0,,,,,,
369.0,,,,,,
370.0,,,,,,
371.0,,,,,,
372.0,,,,,,
373.0,,,,,,
374.0,,,,,,
375.0,,,,,,
376.0,,,,,,
377.0,,,,,,
378.0,,,,,,
379.0,,,,,,
380.0,,,,,,
381.0,,,,,,
382.0,,,,,,
383.0,,,,,,
384.0,,,,,,
385.0,,,,,,
386.0,,,,,,
387.0,,,,,,
388.0,,,,,,
389.0,,,,,,
390.0,,,,,,
391.0,,,,,,
392.0,,,,,,
393.0,,,,,,
394.0,,,,,,
395.0,,,,,,
396.0,,,,,,
397.0,,,,,,
398.0,,,,,,
399.0,,,,,,
400.0,,,,,,
401.0,,,,,,
402.0,,,,,,
403.0,,,,,,
404.0,,,,,,
405.0,,,,,,
406.0,,,,,,
407.0,,,,,,
408.0,,,,,,
409.0,,,,,,
410.0,,,,,,
411.0,,,,,,
412.0,,,,,,
413.0,,,,,,
414.0,,,,,,
415.0,,,,,,
416.0,,,,,,
417.0,,,,,,
418.0,,,,,,
419.0,,,,,,
420.0,,,,,,
421.0,,,,,,
422.0,,,,,,
423.0,,,,,,
424.0,,,,,,
425.0,,,,,,
426.0,,,,,,
427.0,,,,,,
428.0,,,,,,
429.0,,,,,,
430.0,,,,,,
431.0,,,,,,
432.0,,,,,,
433.0,,,,,,
434.0,,,,,,
435.0,,,,,,
436.0,,,,,,
437.0,,,,,,
438.0,,,,,,
439.0,,,,,,
440.0,,,,,,
441.0,,,,,,
442.0,,,,,,
443.0,,,,,,
444.0,,,,,,
445.0,,,,,,
446.0,,,,,,
447.0,,,,,,
448.0,,,,,,
449.0,,,,,,
450.0,,,,,,
451.0,,,,,,
452.0,,,,,,
453.0,,,,,,
454.0,,,,,,
455.0,,,,,,
456.0,,,,,,
457.0,,,,,,
458.0,,,,,,
459.0,,,,,,
460.0,,,,,,
461.0,,,,,,
462.0,,,,,,
463.0,,,,,,
464.0,,,,,,
465.0,,,,,,
466.0,,,,,,
467.0,,,,,,
468.0,,,,,,
469.0,,,,,,
470.0,,,,,,
471.0,,,,,,
472.0,,,,,,
473.0,,,,,,
474.0,,,,,,
475.0,,,,,,
476.0,,,,,,
477.0,,,,,,
478.0,,,,,,
479.0,,,,,,
480.0,,,,,,
481.0,,,,,,
482.0,,,,,,
483.0,,,,,,
484.0,,,,,,
485.0,,,,,,
486.0,,,,,,
487.0,,,,,,
488.0,,,,,,
489.0,,,,,,
490.0,,,,,,
491.0,,,,,,
492.0,,,,,,
493.0,,,,,,
494.0,,,,,,
495.0,,,,,,
496.0,,,,,,
497.0,,,,,,
