climate_model,ensemble_member,region,ecs_abrupt-2xco2,ecs_theoretical,tcre_1pctco2,tcre_flat10,tnz_flat10,tpw,tr0_flat10,tr1000_flat10,zec100_esm-1pct-brch-1000pgc,zec100_esm-1pct-brch-2000pgc,zec100_esm-1pct-brch-750pgc,zec100_flat10,zec200_esm-1pct-brch-1000pgc,zec200_esm-1pct-brch-2000pgc,zec200_esm-1pct-brch-750pgc,zec200_flat10,zec50_esm-1pct-brch-1000pgc,zec50_esm-1pct-brch-2000pgc,zec50_esm-1pct-brch-750pgc,zec50_flat10
MAGICCv7.5.3,256,World,3.5869076505075026,3.6424726387611384,2.589062046600751,2.3716671254271255,-0.0549801007093351,-6,-0.6816698453722965,-0.3062007239291344,-0.398906020682451,0.2059822078882405,-0.3579588743348523,-0.3189198528043091,-0.53336244624666,0.3613884727095264,-0.5434649853673714,-0.4410271325288193,-0.2255047994029424,0.1582870837777701,-0.1964992282425273,-0.1784314027737461
MAGICCv7.5.3,257,World,4.56165465858708,4.7553187414075,2.5609174825494376,2.5153139976513175,0.080491118405424,3,-0.196287596409624,0.1445308710298971,0.0571875416493457,0.3952923224351945,-0.00529946164965,0.0525444592799964,0.0058560720199918,0.4904664221176569,-0.0712409454322871,0.0031575475514111,0.1064874950037086,0.3265009620735464,0.0609615290899254,0.0990633395511277
MAGICCv7.5.3,258,World,2.464130853424934,2.4652061910104366,1.6661937369332591,1.517189578803674,-0.0931970735160188,-13,-0.9278691855297606,-0.4021899706558465,-0.4036925570567089,-0.2382360648335306,-0.3954149312262573,-0.3280034020459883,-0.5056543905853899,-0.3052589114807515,-0.4831836165935035,-0.4126054962884464,-0.2513038413968469,-0.1240855886663427,-0.2552693318690937,-0.2089515430854773
MAGICCv7.5.3,259,World,3.091695684791551,3.1079418072695875,1.4538138248368522,1.4529345145672752,0.0547256631483696,6,-0.2250114475298698,0.1174592743461064,0.1116677953568883,0.4709212230783466,0.0451175500917708,0.0596130815972384,0.1805690020320163,0.7523423659808115,0.0798435169994593,0.1112711815449434,0.0914785396647621,0.3123625643329517,0.0483083721889789,0.044397549657857
MAGICCv7.5.3,26,World,1.9653637231981964,1.9664527608666664,1.1197380050251804,1.0055144187550769,-0.0633631631813147,-11,-0.5234943441640016,-0.225380537441028,-0.224838440888377,-0.1240732547585246,-0.2196906541252288,-0.1689439022382202,-0.2947641844714752,-0.2076783711726011,-0.2741889805449771,-0.2336281930337855,-0.1828600427605973,-0.0854995096292925,-0.1816633367873236,-0.1233050469722347
MAGICCv7.5.3,260,World,4.2238057917745095,4.242592157680132,2.3695145992471542,2.3152752556674834,0.0866942367486807,3,-0.6883169380907752,0.0857290464260556,0.0008977811344164,0.324465608455883,-0.0421882210840292,0.0082212565916046,-0.0971043521601022,0.3770737325464415,-0.1481840581340237,-0.085103923113559,0.0833235705341155,0.2879004719060027,0.0491292528753743,0.0719088630455169
MAGICCv7.5.3,261,World,4.639791381092936,4.69890756833522,2.643424858217207,2.6539532119503053,0.1472074709455086,7,-0.313169770207847,0.3326019855207009,0.2313316599607557,0.7739672332689835,0.1475306271031407,0.1667977311141184,0.1752581223226164,0.9702428005787356,0.064761569224415,0.1014987939602387,0.2563590500507184,0.5948208914693263,0.2057930064344302,0.1993942796854755
MAGICCv7.5.3,262,World,3.458789242721455,3.464754076692097,2.048706556551827,1.9473857865587776,-0.0016246388670624,-1,-0.3768527412325483,-0.0631302138778298,-0.0814376675435797,0.3002606368834062,-0.1676563551546637,-0.0717635678772836,-0.0669401882859039,0.4634272868457332,-0.1725025296837461,-0.0762600786213827,-0.0749506436819102,0.189108411146825,-0.136685648836103,-0.0567986010881156
MAGICCv7.5.3,263,World,3.4301463205969625,3.462005072116379,1.881831201637277,1.7501507693413356,-0.0710083706857811,-8,-0.6763503892456437,-0.2656486248814518,-0.2542759560576668,-0.041917570863847,-0.2746549523237771,-0.1881043644407736,-0.2976591297482027,-0.0418167838544309,-0.3132042236447545,-0.2374212513341422,-0.2285563371547061,-0.0503704883537232,-0.2455574626904377,-0.149993660367991
MAGICCv7.5.3,264,World,3.050591793077828,3.088028919159167,1.7262490170993632,1.582070628657243,-0.0791557208896882,-11,-0.7887693276751562,-0.3468657195245046,-0.3643657122756036,-0.1563668603131924,-0.3583989817235031,-0.2954221945758659,-0.4492837290061997,-0.1886738179101654,-0.4359213883529578,-0.3659340611393169,-0.222441401818376,-0.0641225353964958,-0.2280810526758878,-0.1871399354564065
MAGICCv7.5.3,265,World,2.678227523281874,2.712446554081842,1.7574344388006145,1.6374153134160316,-0.0657865014753333,-10,-0.8173213651663495,-0.3332535649014132,-0.3354299657830371,-0.1078901031110155,-0.3643767620799627,-0.2962851941533686,-0.4450301873978362,-0.1319975922124463,-0.462607719397452,-0.4001724148991985,-0.1860840187071801,-0.0270006210079016,-0.2035684560714947,-0.172709757230113
MAGICCv7.5.3,266,World,2.8621879236479413,2.8663054761610365,1.82005517637139,1.669902751163172,-0.0535289039929138,-6,-0.425341352049984,-0.2073423886440442,-0.2394982410849766,0.0656568393935974,-0.2797154314939729,-0.168038723444589,-0.256962647483546,0.1504421995634119,-0.304826098952653,-0.1914564525635553,-0.198100153776062,0.0222991323288024,-0.2298675934746841,-0.1309525625711907
MAGICCv7.5.3,267,World,2.9898258296971942,2.9946329879166136,1.9113994789544977,1.672279407073597,-0.1799530619424738,-18,-0.6159948122809497,-0.5270417629569262,-0.558939448232388,-0.3286558889622846,-0.4382249582058632,-0.3727216359814569,-0.6595751994196462,-0.4706513033515076,-0.5055731319256523,-0.4621749530136581,-0.4546208535801803,-0.2408943994657395,-0.3955510507245607,-0.3019330203652228
MAGICCv7.5.3,268,World,2.9097244188728686,2.9297340290248224,1.475025131477346,1.4269204715999833,-0.0085521555356511,-4,-0.7050329275278839,-0.1241651973394157,-0.1161988976943462,0.1033162743433129,-0.1395172436480365,-0.1312251874455388,-0.1660984272634857,0.1233787872483462,-0.1890231672842305,-0.1765671729267885,-0.0338197403800348,0.118482348149377,-0.0562626865411728,-0.064322144476032
MAGICCv7.5.3,269,World,2.9405392658192566,2.9457118083416383,1.7107352876172324,1.6064691030895024,-0.0490670931507184,-8,-0.9272473927747302,-0.2753968267599445,-0.2777308149341653,-0.0289162894439001,-0.2831688407039165,-0.2539394159188517,-0.3716853402359226,-0.0348622929373014,-0.3687087962421891,-0.3351725301969219,-0.1403357803817104,0.0343932880532955,-0.1537935647628221,-0.1445035795860563
MAGICCv7.5.3,27,World,2.0978429277814663,2.115588413339749,1.2910347482992963,1.1880391978722529,-0.078076288225757,-13,-0.5851354750956609,-0.2864841633926817,-0.282004561427527,-0.1878945221367649,-0.286303908732199,-0.2184801723036317,-0.366048884556265,-0.2762879567995635,-0.3448994673255161,-0.2907714104582716,-0.224667040111067,-0.1350341250520363,-0.2406476472343404,-0.1591219175937521
